"","genenames","logFC","logCPM","F","PValue","FDR"
"b0384","psiF",-0.365337524631461,8.0668149205322,13.0546589231214,0.00100332661279174,"> 0.5"
"b3127","garP",-0.508827866558169,5.93536628028149,13.0311397209762,0.00101234632977602,"> 0.5"
"b3835","ubiB",0.567810956552389,6.56552012888731,13.007362422869,0.00102155316764486,"> 0.5"
"b3637","rpmB",-0.387850320764031,9.7405042932135,12.9854208751219,0.0010301285955831,"> 0.5"
"b3177","folP",-0.487486944608963,5.36505441461243,12.9799991534915,0.00103225940194911,"> 0.5"
"b1262","trpC",0.362544430582572,5.97819660807695,12.9706463125699,0.00103594626799598,"> 0.5"
"b2887","ygfT",-0.429832149378194,9.96719229667625,12.9406445733197,0.00104786815936771,"> 0.5"
"b3560","glyQ",-0.474869824482938,5.14771276668827,12.9082797633054,0.00106089366579504,"> 0.5"
"b4477","dgoA",0.408279114537082,8.50323102223443,12.9053232237364,0.00106209214796859,"> 0.5"
"b0049","apaH",0.612344614881214,3.65323974919902,12.8803734404607,0.0010722637732148,"> 0.5"
"b3929","rraA",0.560075287510062,4.85141849352703,12.8788391357029,0.00107289267340043,"> 0.5"
"b3024","ygiW",-0.36975147835281,9.32762191569864,12.863049687126,0.00107938760401813,"> 0.5"
"b1863","ruvC",0.921515263241176,5.77201783760411,12.7565667653521,0.00112430138331346,"> 0.5"
"b1467","narY",0.494058098658214,8.27745380648582,12.6486720156583,0.00117185450719463,"> 0.5"
"b4576","insB1",0.702992233796713,2.89633739394637,12.5978812576897,0.00119498005081672,"> 0.5"
"b2293","yfbT",0.455316035339646,5.81111995338166,12.5513570971201,0.00121659141831894,"> 0.5"
"b1085","yceQ",0.548755271734284,6.0367897332928,12.5027946922152,0.0012395960068031,"> 0.5"
"b3465","rsmD",-0.442766588462857,4.97450054472759,12.4972342047434,0.00124225960263789,"> 0.5"
"b3630","waaP",0.271648479187016,9.58576473001616,12.4897480032637,0.00124585532739456,"> 0.5"
"b3186","rplU",0.346530739791535,6.24253983563117,12.4876705114636,0.00124685514645847,"> 0.5"
"b4217","ytfK",-0.478468622903693,8.72234005277418,12.4767837686781,0.00125210857455653,"> 0.5"
"b4036","lamB",-0.313041880565737,10.2549573064647,12.3336738920804,0.00132341111238653,"> 0.5"
"b4148","sugE",0.368267322263561,5.72404459346823,12.193507473198,0.00139747091623059,"> 0.5"
"b1888","cheA",0.365076353725074,7.93382569164552,12.1552393402296,0.00141845225036067,"> 0.5"
"b2081","yegQ",-0.46088699332461,6.31500185664663,12.0796738565746,0.0014608787571665,"> 0.5"
"b2329","aroC",0.393544520454684,7.22519410654699,12.024426767898,0.00149275560386101,"> 0.5"
"b2024","hisA",-0.332727040487483,6.13140614672515,12.0051396354012,0.00150405857434177,"> 0.5"
"b3282","tsaC",-0.385271868925099,6.51133743091063,11.9740403792471,0.00152247716116264,"> 0.5"
"b1044","ymdA",0.457381890597495,6.5907578072714,11.9660425700109,0.00152725278242799,"> 0.5"
"b4386","lplA",-0.658739655914682,3.96467887818205,11.9488723093475,0.00153755964316088,"> 0.5"
"b1106","thiK",0.574415223257043,4.54460526539267,11.9335892599818,0.00154679626755932,"> 0.5"
"b0421","ispA",-0.547897571093806,5.74971160557496,11.8923181455643,0.00157203719992258,"> 0.5"
"b0238","gpt",0.357915750925209,5.73968776273627,11.7958461557941,0.0016327736570863,"> 0.5"
"b1034","ycdX",0.512515747787505,5.09091986832344,11.7584655108234,0.00165697837271623,"> 0.5"
"b2850","ygeF",-0.443272484968027,8.65271470313511,11.7519242828658,0.00166125328019241,"> 0.5"
"b0392","ykiA",0.345261985874513,7.97775525682939,11.7147886986271,0.00168574736850568,"> 0.5"
"b0996","torC",0.347715889560283,7.00638547642895,11.7073129305516,0.00169072484756875,"> 0.5"
"b0774","bioA",0.512122125746256,4.37340192855215,11.687495051086,0.00170399615850658,"> 0.5"
"b2466","ypfG",0.371799364511955,6.14109975894423,11.6556426842902,0.00172556066530434,"> 0.5"
"b1137","ymfD",-0.602900717787505,7.27297441010242,11.612007047108,0.00175557799983669,"> 0.5"
"b2644","yfjY",-0.474280625400718,7.55372088015777,11.4916632635261,0.00184129716643477,"> 0.5"
"b1889","motB",0.339021027452569,5.77138402184491,11.4902940769873,0.00184229781760574,"> 0.5"
"b0906","ycaP",-0.303813874542933,8.73262050784656,11.4605102723594,0.00186420958381522,"> 0.5"
"b4467","glcF",0.311966874568674,6.64877104879622,11.446097530381,0.00187491296691729,"> 0.5"
"b1273","yciN",-0.438061908192365,11.9393421380759,11.2977265930753,0.00198900326719163,"> 0.5"
"b3906","rhaR",0.593468533102721,3.37360964724066,11.2285064784044,0.00204475311922414,"> 0.5"
"b3204","ptsN",-0.527676907821965,4.99723940497819,11.2097572942531,0.00206014004208386,"> 0.5"
"b2185","rplY",-0.567674202222249,7.1009582200106,11.1902258530409,0.00207630088438017,"> 0.5"
"b2456","eutN",0.457954323463741,3.48437529371271,11.1878450176362,0.00207828011565911,"> 0.5"
"b0736","ybgC",0.385431265526912,6.6839486808942,11.1858951440371,0.00207990258556927,"> 0.5"
"b1622","malY",0.363557974835664,8.45136787889631,11.1769408974121,0.00208737075895055,"> 0.5"
"b2174","lpxT",-0.825701488191065,6.74781691706203,11.174988205375,0.0020890031872956,"> 0.5"
"b1959","yedA",0.408669798179734,4.78601504392179,11.1424864410702,0.0021163760002586,"> 0.5"
"b1377","ompN",-0.53471759046069,6.11880213560837,11.139396424688,0.00211899831947744,"> 0.5"
"b4526","ydaE",0.432158943717471,6.70238841652799,11.13459510648,0.00212307982859523,"> 0.5"
"b1452","yncE",0.29314807645882,9.66070378910454,11.1218747638984,0.00213393390509617,"> 0.5"
"b3357","crp",0.453272571664754,5.71576034301866,11.1018164783847,0.00215117025767498,"> 0.5"
"b1537","ydeJ",-0.505072637444072,8.65488965752245,11.0444415208434,0.00220130178513973,"> 0.5"
"b1624","ydgJ",0.27845875861111,8.24414296203323,11.0181743281159,0.00222466908042518,"> 0.5"
"b1547","stfQ",0.405677711357119,5.95369028713409,11.00596341671,0.00223562224514869,"> 0.5"
"b1950","fliR",0.369192920648674,4.31274016926801,10.9715715699223,0.00226678329637069,"> 0.5"
"b1112","bhsA",-0.318287477481716,6.13419855967618,10.9293225079971,0.00230570169751384,"> 0.5"
"b3875","ompL",-0.433202895151174,8.0912025818707,10.8860202107284,0.00234633412821808,"> 0.5"
"b2248","rhmR",0.440461188817925,4.63450053405857,10.8581037603277,0.00237293558469335,"> 0.5"
"b4393","trpR",0.472720155755421,4.5115988211824,10.8269554217671,0.00240299858725711,"> 0.5"
"b3067","rpoD",0.304013630908958,7.69663710823477,10.8200528204576,0.0024097157517438,"> 0.5"
"b1515","lsrD",0.363830916164957,6.51516188338596,10.7336520936765,0.00249551876206357,"> 0.5"
"b4136","dsbD",-0.308488230724164,7.88685213742492,10.6928116718568,0.00253721094780671,"> 0.5"
"b0507","gcl",-0.445056243019908,7.84842976274352,10.6872768971479,0.00254291834325826,"> 0.5"
"b3569","xylR",-0.410899399303125,5.39447363352325,10.6870594485695,0.00254314285441172,"> 0.5"
"b4592","cbdX",-0.334049783784769,9.94704750720718,10.6684273156578,0.00256245926162884,"> 0.5"
"b1065","mdtH",0.429716955329665,6.41545137937349,10.6088418762299,0.00262529579864194,"> 0.5"
"b4679","yohP",-0.369172075924125,8.72707103051658,10.6001508401161,0.00263459819000837,"> 0.5"
"b4144","yjeI",0.481426456645387,7.43513884131461,10.5760579733382,0.00266057103142057,"> 0.5"
"b0726","sucA",0.591420371336248,7.77114036172269,10.5644651219721,0.00267316615372447,"> 0.5"
"b3229","sspA",0.300588682570693,6.6658589270981,10.5553212908167,0.00268314560576085,"> 0.5"
"b2261","menC",0.83401227256803,2.16301337165696,10.5545083554119,0.00268403476327396,"> 0.5"
"b0446","cof",0.38539685435791,4.88496746791185,10.5417121235909,0.00269807248189974,"> 0.5"
"b3635","mutM",0.497103818433098,4.64465733461655,10.535293574996,0.00270514337503927,"> 0.5"
"b4314","fimA",-0.393678664395186,7.94950497548922,10.5045241185033,0.00273931701651039,"> 0.5"
"b3567","xylG",0.371717266882042,7.74403949827234,10.4963463263704,0.00274847719804171,"> 0.5"
"b2774","ygcW",-0.38005634348763,6.11904872327045,10.4910948083257,0.00275437688516587,"> 0.5"
"b4348","hsdS",-0.477919901032449,5.77258914510942,10.4745805497289,0.00277301805570803,"> 0.5"
"b0237","pepD",0.437095844272734,5.77223536813297,10.4581273817739,0.00279172482804531,"> 0.5"
"b0556","rzpD",0.463101957620479,6.33177232139109,10.4330796333014,0.00282046361402791,"> 0.5"
"b4468","glcE",0.532951488439207,6.0023857866456,10.425278451445,0.00282947902649839,"> 0.5"
"b0170","tsf",0.444864329947147,6.83477281377318,10.4070657487177,0.00285064696453686,"> 0.5"
"b1871","cmoB",0.38408397365558,7.0988700870475,10.4037959839295,0.00285446523367025,"> 0.5"
"b1214","ychA",0.754098679597354,6.82070405812068,10.3637644189189,0.00290165923660679,"> 0.5"
"b4525","ymjC",-0.839846571049298,3.89561278945088,10.3507515414618,0.00291718000424251,"> 0.5"
"b3137","kbaY",0.851585036852777,3.04424522016155,10.2803480850277,0.00300271012193328,"> 0.5"
"b2637","yfjT",-0.418698286469403,7.20907864945148,10.2677946065862,0.00301824131680077,"> 0.5"
"b3455","livG",0.472179042225838,6.56842987839907,10.2466831212728,0.00304455509558269,"> 0.5"
"b0919","ycbJ",0.287025777693915,9.01100363721159,10.2237178379447,0.00307345912232647,"> 0.5"
"b1271","yciK",0.44063656667049,6.97062579558755,10.2070891294392,0.00309457159246501,"> 0.5"
"b0020","nhaR",0.454544343164821,8.19141345762081,10.16841696346,0.00314427520917381,"> 0.5"
"b0027","lspA",0.676898388754969,2.92320546706987,10.1562855199373,0.0031600431122293,"> 0.5"
"b0573","cusF",-0.347595278164379,8.6215455016184,10.1400698175921,0.0031812521348285,"> 0.5"
"b4124","dcuR",0.320633664312627,6.0153972381254,10.1213322565964,0.00320594989326467,"> 0.5"
"b4545","ypdJ",-0.519940661176237,7.38574636813271,10.1005128007502,0.00323363321007143,"> 0.5"
"b0823","ybiW",-0.329881421109682,6.56476615576671,10.0986742244528,0.00323609023028681,"> 0.5"
"b3433","asd",-0.330334100108239,8.51857507251148,10.0882840181871,0.00325001309218463,"> 0.5"
"b3430","glgC",-0.264950116576052,9.70931318271183,10.0601397168692,0.00328805019373297,"> 0.5"
"b4389","radA",0.697131659355532,2.30814434246678,10.0446989725834,0.00330912104344297,"> 0.5"
"b2900","yqfB",-0.283913628387396,8.92377515682706,10.0349323982977,0.00332252352870428,"> 0.5"
"b1014","putA",0.433832915723495,6.75833054258258,10.033884679591,0.00332396474823851,"> 0.5"
"b2054","wcaF",-0.446837179612038,10.3883239771077,10.02819179313,0.00333180749349697,"> 0.5"
"b2643","yfjX",-0.279348066118418,6.61932479471342,10.017716411781,0.00334629071539785,"> 0.5"
"b2352","gtrS",-0.555034304177537,6.36777756651581,10.0160863339026,0.00334855052133213,"> 0.5"
"b3447","ggt",-0.423822605158953,10.1124088145815,10.001511526985,0.00336882875412011,"> 0.5"
"b4016","aceK",0.560328412255284,3.20315939301268,9.98352784614788,0.0033940315825902,"> 0.5"
"b1840","yebZ",0.886666170124565,3.65904170134048,9.92347302390559,0.00347967050767234,"> 0.5"
"b3410","feoC",0.355934667536313,5.70197025565412,9.90348153753625,0.0035086906738677,"> 0.5"
"b2104","thiM",0.630185813565975,4.68271639282671,9.89159734151181,0.00352606508564539,"> 0.5"
"b3061","ttdA",0.428593139583924,9.342852125939,9.83970850354776,0.00360301426016351,"> 0.5"
"b0944","ycbF",-0.361222908263218,6.18006898967886,9.83917305189059,0.00360381764708338,"> 0.5"
"b1716","rplT",0.376777689063126,8.71989731807492,9.81918834844896,0.00363394044234922,"> 0.5"
"b0584","fepA",-0.365153233115679,8.36217880053623,9.79849741710645,0.00366541265894009,"> 0.5"
"b1246","oppD",0.253374349310466,6.63368230623787,9.70104017607766,0.00381763689841819,"> 0.5"
"b2061","wzb",0.341413179161149,5.13014785118113,9.69367543897207,0.00382941295968723,"> 0.5"
"b1832","msrC",-0.57866703472199,5.92658016061375,9.68902552676213,0.0038368681512847,"> 0.5"
"b0181","lpxA",0.282426099931546,7.43712346864467,9.65346996590942,0.00389439200773651,"> 0.5"
"b0448","mdlA",0.492214215521038,4.4259192571756,9.65201760857842,0.00389676131252619,"> 0.5"
"b0148","hrpB",0.406222179539759,4.65349184958098,9.64479856828136,0.0039085610882047,"> 0.5"
"b2094","gatA",0.348746803607131,6.33835849787332,9.62765217149634,0.00393674152279088,"> 0.5"
"b1285","gmr",0.410573045663814,7.01713887156019,9.59728335056693,0.00398719003976779,"> 0.5"
"b0428","cyoE",0.51154583796772,4.41188237863558,9.47397951508947,0.00419926792831747,"> 0.5"
"b1037","csgG",-0.378625949303054,7.37025664650112,9.4479814951366,0.00424551159884958,"> 0.5"
"b1337","abgB",0.291557482714188,7.4410932889614,9.43523795903756,0.00426837851059873,"> 0.5"
"b0761","modE",0.447737816922519,5.52507922597725,9.42014335949611,0.00429563543891442,"> 0.5"
"b1524","glsB",0.404527987590311,5.40117386125951,9.40231912614396,0.00432806232797404,"> 0.5"
"b2114","metG",-0.528700925352702,3.79522277949797,9.38044246998969,0.00436822146698505,"> 0.5"
"b4029","yjbH",-0.400159991529511,5.76768310115503,9.36561716928841,0.00439566382276469,"> 0.5"
"b1251","yciI",0.276817896689019,6.19780962398681,9.35285807234374,0.00441942983714844,"> 0.5"
"b1756","ynjD",0.441733169384492,6.12595500232049,9.32281673850535,0.00447593388689227,"> 0.5"
"b2497","uraA",-0.306236014693659,8.12744426547271,9.30787964548654,0.00450431717925966,"> 0.5"
"b0525","ppiB",-0.417640002735213,6.32917628134009,9.30291022328157,0.00451380283778199,"> 0.5"
"b2940","yqgC",0.48777877826608,4.52714481510802,9.23006979584888,0.00465533174841769,"> 0.5"
"b1006","rutG",0.324924562225728,7.9589732792269,9.2137976274943,0.00468759566197153,"> 0.5"
"b0113","pdhR",0.450827176490358,5.0207095328499,9.20925911981816,0.00469663726019072,"> 0.5"
"b1481","bdm",-0.384455937694553,8.61701484465759,9.19104105017069,0.0047331202855074,"> 0.5"
"b0990","cspG",-0.387039898516048,6.08964143449525,9.17738763264342,0.00476066188038873,"> 0.5"
"b3394","hofN",0.91573229435044,3.08564772241929,9.1675911290327,0.00478052943552101,"> 0.5"
"b3697","yidA",0.25050024172898,7.38990549881404,9.12025835480076,0.00487778500833383,"> 0.5"
"b2480","bcp",-0.307900501659737,8.54814676755732,9.10847951202295,0.00490231625892491,"> 0.5"
"b2779","eno",-0.358818538071543,7.0821381137214,9.0956929839477,0.00492909636278202,"> 0.5"
"b1264","trpE",-0.598507410383723,6.85256253266437,9.08611698914367,0.00494925529645144,"> 0.5"
"b1394","paaG",0.320103878257276,6.29190100325664,9.07771103409032,0.00496702416830912,"> 0.5"
"b0019","nhaA",-0.436032144594827,6.91070178672501,9.0709179207139,0.00498143384739715,"> 0.5"
"b1647","ydhF",0.356636200217155,6.8764026394162,9.06316775994289,0.00499792853395883,"> 0.5"
"b3343","tusB",0.345529015027745,5.05239755213456,9.03344657516569,0.00506173063253111,"> 0.5"
"b4376","osmY",-0.314877515385725,8.17231133558111,9.02330806611257,0.0050836946803448,"> 0.5"
"b1191","cvrA",0.377718666674634,4.66456001416554,9.00182607585802,0.00513057253076815,"> 0.5"
"b0723","sdhA",0.407232518343817,6.65742916764397,8.97640821705313,0.00518664029553308,"> 0.5"
"b1743","spy",-0.421713369634801,9.27575441253675,8.96931070226658,0.00520241369185951,"> 0.5"
"b4295","yjhU",-0.330965580732378,6.12742943671673,8.96061172555766,0.00522181653285555,"> 0.5"
"b0889","lrp",-0.244973991258477,7.79009690931731,8.95077928015045,0.00524384126889975,"> 0.5"
"b3012","dkgA",0.36921880468184,7.58456774976886,8.9466657044751,0.00525308532152671,"> 0.5"
"b3170","rimP",0.297761045983997,7.13531930975077,8.94298570706077,0.00526136988498734,"> 0.5"
"b0432","cyoA",0.499482217882732,7.9316949860317,8.93651612818013,0.00527596855090892,"> 0.5"
"b3584","yiaT",-0.28435379236347,9.3815179424004,8.9092394505199,0.00533799934419078,"> 0.5"
"b0617","citD",-0.345056014583363,7.1530558009838,8.89108890297276,0.00537971041308343,"> 0.5"
"b1799","dmlR",-0.441390700884346,7.2491998246116,8.88135120381644,0.0054022325954047,"> 0.5"
"b1255","yciC",-0.58551327553416,6.55374686762841,8.8799863627486,0.0054053974102442,"> 0.5"
"b2006","yeeW",0.348750918153923,6.28064571517246,8.87779285892642,0.00541048791947958,"> 0.5"
"b4469","ygiQ",0.474269001602414,5.51357216214573,8.81512153927959,0.0055581307114519,"> 0.5"
"b1171","ymgD",-0.468754249036989,8.32916215333466,8.75342316986151,0.00570772272663144,"> 0.5"
"b3622","waaL",-0.586644297551217,8.43150661923337,8.73162551915396,0.00576160330052782,"> 0.5"
"b3987","rpoB",0.351509477664938,6.5939073490988,8.72061095079323,0.005789037582987,"> 0.5"
"b1216","chaA",-0.331865798456568,9.59786865991596,8.71973399947149,0.0057912278616676,"> 0.5"
