"","genenames","logFC","logCPM","F","PValue","FDR"
"b2607","trmD",-0.654354966554859,3.05328101125136,2.84644067468657,0.108883214053295,"> 0.5"
"b0052","pdxA",-0.5090187633882,3.98939188438323,2.83771293813812,0.10938918886814,"> 0.5"
"b4415","hokE",-0.323722080385548,2.96609597774634,2.83382386131381,0.10948705037924,"> 0.5"
"b3964","yijD",-0.201412256052752,7.46301700628071,2.81740219067101,0.110423317558955,"> 0.5"
"b2069","yegD",0.342805313082669,3.49192795098845,2.79785767359547,0.111735580009371,"> 0.5"
"b4264","idnR",0.365051986808972,2.68806354589854,2.79266766974549,0.11203223778016,"> 0.5"
"b0067","thiP",0.464960521605664,1.80600965009282,2.78819418028714,0.112256162986716,"> 0.5"
"b0277","yagK",-0.248967522059806,6.39146940525015,2.77938413608951,0.1128434672868,"> 0.5"
"b1162","bluR",-0.2931048993189,6.35982211597866,2.74117951359832,0.115176475121443,"> 0.5"
"b4279","yjhB",0.174524893876971,8.55549190065809,2.73817265742537,0.115207975042748,"> 0.5"
"b4073","nrfD",-0.539388969505769,5.91435351827561,2.73668402815164,0.115454762941464,"> 0.5"
"b1781","yeaE",0.156790499784038,9.07250882961997,2.73204373083718,0.115588288903539,"> 0.5"
"b0817","mntR",-0.218856643829967,5.96293001636445,2.72941254451936,0.115806042326521,"> 0.5"
"b1007","rutF",-0.271535801628374,7.22116588413802,2.72736940334404,0.116033931906923,"> 0.5"
"b2835","lplT",-0.178914899416562,6.0508568696637,2.68926546223371,0.118284899567876,"> 0.5"
"b1012","rutA",-0.18301443857615,7.87001857793427,2.65683004850455,0.120379702387584,"> 0.5"
"b4295","yjhU",-0.191769678272196,6.15249253616802,2.64714945606362,0.121013485802938,"> 0.5"
"b3537","bcsF",0.176574991873338,6.63609193424058,2.63769798660668,0.121636123315083,"> 0.5"
"b2286","nuoC",-0.235931222540742,3.34623277578059,2.63323536437027,0.121931440851766,"> 0.5"
"b0247","ykfG",-0.351191235893591,6.54029732001213,2.62753221584315,0.12246491922774,"> 0.5"
"b1242","ychE",0.220840219218827,7.49174426767579,2.61929202614311,0.123001203013496,"> 0.5"
"b3397","nudE",0.223220004478447,4.76119700102604,2.60175756792844,0.124039070667268,"> 0.5"
"b1094","acpP",-0.465269481702771,9.2131272091849,2.59960418210301,0.124339690258027,"> 0.5"
"b3050","yqiJ",-0.154167115344634,8.10419307836611,2.59654147912126,0.124392520667916,"> 0.5"
"b3332","gspK",0.606516655846351,1.63551515455454,2.59212662966748,0.1248474757135,"> 0.5"
"b4161","rsgA",0.182642017534707,6.60396724277146,2.58391381813008,0.125253201155918,"> 0.5"
"b3083","higB",-0.286760440764922,3.75736607108729,2.58262709854457,0.125482835854908,"> 0.5"
"b0331","prpB",-0.174189628324682,8.57898898176612,2.57469157264165,0.125886288226996,"> 0.5"
"b3224","nanT",-0.366375723019898,3.41348415942941,3.67105258699805,0.126471868754239,"> 0.5"
"b2915","yqfE",0.531701018144484,5.54044418809884,2.56611475500169,0.126633381477026,"> 0.5"
"b2487","hyfG",-0.2574963611365,4.7337078870444,2.55657347924917,0.127291171355079,"> 0.5"
"b0936","ssuA",0.335416431840415,3.48981249837089,2.55501216394167,0.127404986931407,"> 0.5"
"b0736","ybgC",0.197254579023488,6.53860327489255,2.54990205996288,0.127607160019859,"> 0.5"
"b1131","purB",-0.212904892319775,5.86106953715606,2.54092323191134,0.128294697116074,"> 0.5"
"b2805","fucR",-0.371543777218122,3.60343405075086,2.53812471451051,0.128589487603198,"> 0.5"
"b3551","bisC",-0.211993874032685,6.27992925817765,2.53632253531685,0.128644381516171,"> 0.5"
"b1106","thiK",0.28251690912326,4.43163236436081,2.53572265910831,0.128759043249029,"> 0.5"
"b4337","mdtM",0.296064014826542,3.54376542365984,2.50127592534036,0.131207071899231,"> 0.5"
"b2127","mlrA",-0.333385499488326,3.87494015356421,2.48029180420883,0.132747566869138,"> 0.5"
"b1857","znuA",0.208659102000548,6.67718823577202,2.47778555259722,0.132859131131037,"> 0.5"
"b2056","wcaD",-0.598456777995186,5.21584667424748,2.47806333132463,0.132911004196046,"> 0.5"
"b3931","hslU",-0.262058708674083,4.12614356243397,2.47196893020151,0.133214604409869,"> 0.5"
"b0027","lspA",0.343539043273401,3.08145752020912,2.46695986143735,0.133702257286657,"> 0.5"
"b0066","thiQ",0.256755857327378,5.4140890421499,2.46076383794035,0.134188043408146,"> 0.5"
"b2234","nrdA",-0.232914794239692,6.63726246619563,2.44931464977196,0.135041358157932,"> 0.5"
"b0997","torA",-0.16899283984314,8.46879140283358,2.43032491156043,0.136316472793573,"> 0.5"
"b2045","wcaK",-0.330717740903412,7.32848094215041,2.37678258372944,0.140602184811336,"> 0.5"
"b1802","yeaW",-0.18000481191144,4.9150335343969,2.36530150060816,0.141353148129639,"> 0.5"
"b1191","cvrA",0.189255079008904,4.62768872265086,2.36496959224314,0.141379429393481,"> 0.5"
"b0740","tolB",0.141654415057387,8.97039892129368,2.36401462232408,0.141455079098175,"> 0.5"
"b0998","torD",-0.431599172366284,2.79152918160388,2.51317882957316,0.14207729624013,"> 0.5"
"b0820","ybiT",0.207915212039957,4.7889488559214,2.35468429247257,0.142196783129967,"> 0.5"
"b3338","chiA",0.23564731726572,5.85329333597142,2.35460818439486,0.142357263021142,"> 0.5"
"b3939","metB",0.371303570844234,5.71885011915279,2.29595356815572,0.147129406729738,"> 0.5"
"b2367","emrY",0.200916457267897,6.23519870902677,2.2932783061392,0.147279733223038,"> 0.5"
"b3936","rpmE",-0.255829496997665,5.55420177758355,2.29222563471302,0.147439227883948,"> 0.5"
"b4354","yjiY",-0.237417327960658,4.62934487563163,2.28935781444467,0.147579282081974,"> 0.5"
"b2786","barA",0.35313739585337,4.02368578655522,2.28449608819437,0.148084146559469,"> 0.5"
"b1523","yneG",-0.19804786672476,6.41436484260747,2.28131503421512,0.148244289607451,"> 0.5"
"b4036","lamB",-0.152564987084895,10.3254297659391,2.27976649449449,0.148326456242746,"> 0.5"
"b2546","yphD",-0.204824046621278,5.61567845034965,2.24829677361014,0.151050527994054,"> 0.5"
"b3800","aslB",-0.15231644388759,6.78399224337017,2.24732884354858,0.151079807876271,"> 0.5"
"b2643","yfjX",-0.153283770952293,6.74474280944038,2.2462110326469,0.151175792892917,"> 0.5"
"b0735","ybgE",-0.220657685539749,4.43958227502542,2.22135015508827,0.153329893605749,"> 0.5"
"b0856","potH",0.314786344276979,7.13907685752661,2.22278067091764,0.153358523979474,"> 0.5"
"b0280","yagN",-0.161556929184104,7.42968201129538,2.21123266804814,0.154217238168782,"> 0.5"
"b2765","queD",-0.173964155075794,6.19334626850236,2.20520574007997,0.154748802124159,"> 0.5"
"b1355","ydaG",0.23962631994668,4.95681285297155,2.19728353243955,0.155604310860175,"> 0.5"
"b0101","yacG",-0.194842083339322,5.97159343805801,2.19298624531993,0.155887012617928,"> 0.5"
"b1929","yedE",-0.338661688191355,2.94645244158345,2.19162442038528,0.15610820057197,"> 0.5"
"b1943","fliK",-0.316217069089296,2.49914671478867,2.18660053416062,0.15650027169757,"> 0.5"
"b3507","dctR",0.221497771886912,7.33385408255086,2.18597139655911,0.156613540870037,"> 0.5"
"b0005","yaaX",-0.176549833072522,8.27456730278019,2.17657372868456,0.15730486588873,"> 0.5"
"b0421","ispA",-0.236485773659527,5.82875698442651,2.1661358122813,0.158402601295159,"> 0.5"
"b2836","aas",-0.213806698503107,8.45709790021392,2.16476178897551,0.158527454392899,"> 0.5"
"b1930","yedF",0.278947394978449,4.28532522911605,2.16223809038793,0.158757088797778,"> 0.5"
"b2119","yehL",-0.292897998244555,5.0708723707444,2.15921019770226,0.159033138116939,"> 0.5"
"b4219","msrA",-0.140211377157398,6.39697718273657,2.15380325664024,0.159374567765786,"> 0.5"
"b0698","kdpA",0.415843298550643,3.40546845144733,2.15108373492403,0.159763767315088,"> 0.5"
"b0388","aroL",-0.457479867500365,2.59748382149856,2.14717813327643,0.160135913214429,"> 0.5"
"b2131","osmF",-0.232989620505377,7.68657593105108,2.13751323278112,0.161028522858793,"> 0.5"
"b0892","rarA",-0.200223656407702,7.93277235109871,2.13565158442383,0.161196256325507,"> 0.5"
"b2161","nupX",0.185713226547311,3.62390825594055,2.1340215723303,0.161199718478008,"> 0.5"
"b0148","hrpB",-0.205856456553938,4.90774383002602,2.12753715679804,0.161803567245744,"> 0.5"
"b2751","cysN",-0.260543304071533,7.3755023949191,2.12620491948926,0.162080669169744,"> 0.5"
"b2139","mdtQ",0.359302933439839,4.53581616059991,2.12140052399429,0.162530230688983,"> 0.5"
"b3369","yhfL",0.17406077427543,9.92335443381949,2.10490484946656,0.163933010473073,"> 0.5"
"b2328","mepA",-0.312029935337917,4.40212719880726,2.08175405508489,0.166299140250077,"> 0.5"
"b2599","pheA",0.1870807415231,4.7581653873315,2.07824428841916,0.166485784107249,"> 0.5"
"b2509","xseA",0.390925215538328,2.5921781055017,2.07886439046436,0.16657801940196,"> 0.5"
"b3322","gspB",-0.286235626150931,4.11134210705277,2.07171479040393,0.167265621234065,"> 0.5"
"b1604","ydgH",-0.198927032182843,6.05530614397128,2.07147809400778,0.167280398329591,"> 0.5"
"b2670","alaE",-0.232178202143938,7.77889653061854,2.0622801535278,0.168189728883036,"> 0.5"
"b3289","rsmB",0.29079079022067,3.38959816986977,2.04763649879625,0.169616684317694,"> 0.5"
"b1810","yoaC",0.167290092226811,7.8743047453984,2.04006304544613,0.17022740112574,"> 0.5"
"b1626","ydgK",0.296506891248064,3.73384910903098,2.03993290117278,0.170392005985492,"> 0.5"
"b2067","yegE",-0.369859338449638,2.77189426288077,2.0341488318414,0.170906401025772,"> 0.5"
"b1381","ydbH",0.524240356527085,2.22875350620037,2.03314274957288,0.1710681950125,"> 0.5"
"b2757","casD",0.201186319678298,5.01103004472358,2.03124894813615,0.171131024053372,"> 0.5"
"b4662","sgrT",-0.278281867284641,5.35785103118499,2.02881321731802,0.171501075253724,"> 0.5"
"b0355","frmB",0.16940228960826,5.8934289408385,2.02152911551653,0.172080989501987,"> 0.5"
"b3433","asd",-0.190821214063463,8.55056951110799,2.01970701890692,0.172402934495426,"> 0.5"
"b2039","rfbA",-0.205244181601596,9.08650956369387,2.01127062986351,0.173268940351722,"> 0.5"
"b3847","pepQ",-0.144062874438618,8.66242619257638,2.00087508421153,0.174176046770887,"> 0.5"
"b0891","lolA",-0.249585939628764,6.14431165267652,1.99989190056096,0.174427685373723,"> 0.5"
"b3876","yihO",0.19153552351986,5.95424263350436,1.99325661639224,0.175037306021836,"> 0.5"
"b3330","gspI",0.224617738732928,5.34254044083991,1.98579923174864,0.175876118619578,"> 0.5"
"b4373","rimI",0.328061981904745,2.66396272619445,1.9798027144694,0.176496948559715,"> 0.5"
"b3543","dppB",-0.309493422583419,3.91339871218615,1.95753583615784,0.178826166498626,"> 0.5"
"b2422","cysA",-0.353449486639691,5.4427645158795,1.95255622834804,0.179352260415777,"> 0.5"
"b0414","ribD",0.222239087694793,4.31856036664847,1.94799995012051,0.179737518169444,"> 0.5"
"b1629","rsxC",0.278360494415912,3.07056401704,2.25403783733427,0.1801748584553,"> 0.5"
"b0959","sxy",0.216288786419879,3.57731538227524,1.93640954415213,0.180921264849421,"> 0.5"
"b3079","ygjJ",-0.190161280682448,4.97344183661385,1.93543101591174,0.181026121993523,"> 0.5"
"b1945","fliM",0.307799193019132,3.42650938730769,1.93510575624189,0.181211122475974,"> 0.5"
"b0448","mdlA",0.225511661968434,4.45829772362277,1.93429145670775,0.181250318344667,"> 0.5"
"b3988","rpoC",0.24810201503297,5.8189169661652,1.93462615648536,0.181262547402907,"> 0.5"
"b1168","ycgG",0.247330484180843,3.14472893520508,1.93017679664219,0.181590445561474,"> 0.5"
"b0184","dnaE",0.244181919020454,3.62183112682862,1.92976023472662,0.181687746607428,"> 0.5"
"b2574","nadB",0.181348007293945,9.36873171489907,1.93027063080215,0.181717486173153,"> 0.5"
"b2582","trxC",0.164399752181783,5.53909625272967,1.9288898347047,0.181729003151477,"> 0.5"
"b1441","ydcT",0.45474178715725,1.24113130121829,1.92599594716414,0.18217811920919,"> 0.5"
"b0595","entB",-0.206545589397777,5.83724030788424,1.92493193608507,0.182305905155772,"> 0.5"
"b1831","proQ",0.16497917989105,7.0534294917891,1.92208492920986,0.182463823157533,"> 0.5"
"b3594","yibA",-0.22058612835598,5.84873146353338,1.89012625228867,0.186114029461221,"> 0.5"
"b1326","mpaA",0.330509793783848,2.58529996977829,1.89010075587539,0.186116855164782,"> 0.5"
"b4479","dgoR",-0.153113550028145,8.53620260685259,1.88074386334462,0.187008287880146,"> 0.5"
"b2729","hypD",-0.209365814370791,4.17160856703775,1.87025326982582,0.188183829729055,"> 0.5"
"b0515","allE",0.146948919210092,7.50962126847428,1.85910868095248,0.189442769842693,"> 0.5"
"b3561","wecH",0.145629404801387,9.11955146384594,1.84529511425735,0.191017837176727,"> 0.5"
"b3421","rtcB",-0.261164506885459,7.92971765575302,1.8373145321171,0.192083634781449,"> 0.5"
"b0396","araJ",0.1702096232999,6.4104927064476,1.83201289449647,0.192547779874641,"> 0.5"
"b3476","nikA",0.223098781442294,4.86175260797537,1.83296612549986,0.192580995741447,"> 0.5"
"b1346","ydaQ",0.205752575815834,4.50061128440209,1.82978224573615,0.192858025677726,"> 0.5"
"b3143","yraI",-0.281752758255108,3.77808303898738,1.82588711477841,0.193406694483917,"> 0.5"
"b0112","aroP",0.233864655542175,5.54844188168579,1.81896082811287,0.194214172654844,"> 0.5"
"b1056","yceI",-0.178116315538297,8.47066727661007,1.81876359338468,0.194216511117947,"> 0.5"
"b3448","yhhA",-0.176684634742945,7.19682839572002,1.81082578478191,0.195098961879533,"> 0.5"
"b1870","cmoA",-0.183008063426452,5.89693220174435,1.80523790491674,0.195757575531584,"> 0.5"
"b1886","tar",-0.187610853868404,9.72428310689364,1.80444441226051,0.19592027482586,"> 0.5"
"b3243","aaeR",0.170253075578889,6.97600008260376,1.80109746105852,0.19617927100985,"> 0.5"
"b3672","ivbL",-0.401861875062558,2.96184526250973,1.80130644044554,0.196291545808316,"> 0.5"
"b1485","ddpC",-0.286912785523094,7.20715674875042,1.79860888800602,0.196611414262802,"> 0.5"
"b2179","yejE",0.178767357274533,5.47372568121071,1.79590337409805,0.196785906591123,"> 0.5"
"b4600","ydfJ",0.127140567848312,9.15110180071085,1.78229566487264,0.198412571895329,"> 0.5"
"b1280","yciM",-0.293375524999877,4.70815028108487,1.76893100799209,0.200174138435811,"> 0.5"
"b3944","yijF",-0.287961609200918,3.0390970057713,1.76282947658639,0.200916640104249,"> 0.5"
"b0525","ppiB",-0.197129401672951,6.45216094583836,1.75854649606742,0.201439912298147,"> 0.5"
"b0325","yahK",0.223341267691254,9.99664577709085,1.75357288758052,0.202049717525006,"> 0.5"
"b0493","ybbO",-0.160141913636116,5.21084021236975,1.75136876560376,0.202174159910193,"> 0.5"
"b1879","flhA",-0.179586232576429,6.99380860691968,1.75016836532982,0.202436474628461,"> 0.5"
"b0799","dinG",0.30125065426596,2.10310147496971,1.81134014436807,0.202917535105381,"> 0.5"
"b0146","sfsA",-0.18577456596365,6.7607847321352,1.72701221534617,0.205345969737209,"> 0.5"
"b0111","ampE",-0.174384156736057,6.84976098558102,1.7237945135674,0.20569080123457,"> 0.5"
"b0823","ybiW",-0.142923663869305,6.65736866251769,1.71985824046961,0.206099569668227,"> 0.5"
"b0393","rdgC",0.218718091267129,6.24991876599047,1.71716756629239,0.206584943235647,"> 0.5"
"b2081","yegQ",-0.197674051582168,6.47299473340746,1.71379475089879,0.207011592172244,"> 0.5"
"b2410","yfeH",-0.209142310671848,4.18316163559374,1.70693704378448,0.207787889530301,"> 0.5"
"b0870","ltaE",-0.199139717765301,5.08554404069158,1.70407382279901,0.208234989696532,"> 0.5"
"b1756","ynjD",0.218193190739902,5.91220987956802,1.69914422367075,0.208877817446997,"> 0.5"
"b0239","frsA",-0.190698432980137,3.77847077643165,1.69769456392024,0.208918364112579,"> 0.5"
"b3158","yhbU",-0.317353293179196,1.95549189421346,1.69768432614086,0.208943838513363,"> 0.5"
"b2571","rseB",0.187881766855549,8.67924232409382,1.69140508229275,0.209872248765436,"> 0.5"
"b3202","rpoN",-0.162532218762302,8.19167177525392,1.68918245112644,0.210060049307168,"> 0.5"
"b3744","asnA",-0.163441444602812,9.46160109365983,1.68447862088023,0.210706540037216,"> 0.5"
"b2628","yfjL",0.198870158236888,6.175604413275,1.68062772974858,0.211267086702268,"> 0.5"
"b3827","yigM",0.206495294206275,4.7472809903969,1.66008496295899,0.21394610698789,"> 0.5"
"b3605","lldD",-0.128847992542468,10.5968643087866,1.65722452584324,0.214192497376731,"> 0.5"
"b4111","proP",0.15789152919026,5.83914540095079,1.65183200717702,0.214907958723843,"> 0.5"
"b1572","ydfB",0.225499150673198,8.13055658229076,1.65130971599178,0.215121497632839,"> 0.5"
"b1491","yddW",0.154374073449389,5.00199102720503,1.64894749813598,0.21529191249792,"> 0.5"
"b2370","evgS",0.341710310183587,2.38877625543481,1.64959400379558,0.215349817402965,"> 0.5"
"b1743","spy",-0.216377989034642,9.37474283025557,1.64276902868106,0.216261114496063,"> 0.5"
"b2231","gyrA",-0.175456869657124,6.94548692090995,1.63705777508208,0.217015112797048,"> 0.5"
"b1994","insH1",-0.578795821604113,3.32371177761435,1.63347689893799,0.21750974204035,"> 0.5"
"b0154","hemL",-0.237243009396334,3.95686594923525,1.63314871587386,0.21755400920175,"> 0.5"
"b4627","ykfL",-0.319175218889801,4.18980265896366,1.62946761923758,0.218051323391162,"> 0.5"
"b2897","sdhE",0.170621999116238,7.61131725741961,1.62729951188563,0.218313578687851,"> 0.5"
"b2938","speA",0.181789572795975,7.8282066774161,1.62710546410526,0.218371212564486,"> 0.5"
