,Control_R1,Control_R2,Control_R3,Control_R4,Control_R5
b1968_yedV_2038152_-1,5.10630055173764,5.37511173315693,5.04480204337676,5.49375121377697,5.47142298757575
b1969_yedW_2038823_-1,5.70849381299653,5.79327932126282,5.62159130785011,5.67425586185628,5.43993372580614
b1970_hiuH_2038956_1,7.5644115480737,7.83359863684326,7.55244819159895,7.98604745330278,8.16828804448306
b1971_yedY_2039478_1,5.02769737234348,5.23789471108303,5.3186107601984,5.47995093891272,5.28314957327923
b1972_yedZ_2040483_1,3.63080506441796,3.7170632155723,4.35679824271322,3.68783199166458,4.02404418771527
b1973_zinT_2041375_1,7.6087030166298,7.13680713345952,7.58545038860829,6.91014578104556,6.9894319004433
b1974_yodB_2042368_1,8.13388321506987,8.1203972587966,8.04643954383982,8.16488362808855,8.13753793291517
b1976_mtfA_2043651_1,4.82092432997537,4.89006101503238,5.11562232869307,4.81693912998005,4.9669825441458
b1978_yeeJ_2044938_1,7.36980123803423,7.41569689238095,7.32191284143375,7.46791035922332,7.68938094932135
b4497_yeeL_2053328_-1,10.1318089381392,9.88160482382408,10.0378499308465,9.75933851503967,9.70830644303846
b1981_shiA_2053643_1,5.40788624167516,5.60914712757212,5.13673179410574,5.41857561525728,5.30661773547982
b1982_amn_2055061_1,7.12894087958739,7.28656688700019,7.64283170915964,7.47023892941639,7.01458839539569
b1983_yeeN_2056858_1,9.65306326285212,9.37939692732974,9.90324311276477,9.36706017989036,9.27775862820084
b1985_yeeO_2059690_-1,6.14358496584199,6.15345015721703,5.84965268607996,6.14561896220054,6.14708472030705
b1987_cbl_2060914_-1,7.85971609705677,7.60649919628702,7.69089942119756,7.631851122526,7.50894314750164
b1988_nac_2061933_-1,6.74643948173817,6.52360975043694,6.81343822366132,6.44693073727964,6.60778298384193
b1990_ldtA_2063323_-1,6.90707047139251,7.19793592101333,7.11411068627473,7.65966296258557,7.56596901099503
b1991_cobT_2064467_-1,7.24973750516727,6.97857720267576,7.17149333195984,7.00634720852164,6.92265461781918
b1992_cobS_2065222_-1,8.50418417374719,8.23407386300701,8.66734732721835,7.85407630701226,8.00035365531707
b1993_cobU_2065764_-1,7.3512995659941,7.19139181019681,7.37617378479409,7.13959597099691,7.20145408046935
b4639_yeeH_2066154_-1,4.62125747635466,4.76048039864699,4.49399185112257,4.58736327568448,4.54185431355706
b4640_yoeG_2067892_-1;b4640_yoeG_2067458_-1,8.85439903778599,8.67738865324473,8.88647338054219,8.70331079520154,8.81236413674071
b4641_yoeH_2068419_-1,8.38190609100835,8.68167514974935,8.49619659731431,8.62553167196487,8.77709758576298
b4582_yoeA_2068635_1;b4582_yoeA_2070277_1,9.31118101960613,9.15198765935351,9.40741424152386,9.13945825856798,9.33629747348678
b1999_yeeP_2070660_1,2.66577389464515,1.67055163035069,1.15072497695284,1.29204284343829,1.99126882240912
b2000_flu_2071539_1,7.68357762156416,8.11118146801924,7.93110052850432,8.22403244942885,8.38151212090258
b2001_yeeR_2074779_1,9.21554135385806,8.87783032083782,9.4507273880238,8.87262388817164,8.95377924009879
b2002_yeeS_2076308_1,3.45711769960151,3.06841397944295,2.89883333801694,3.32583579244982,2.77601131119064
b2003_yeeT_2076817_1,3.47545813283276,3.32908377204197,3.03997416250723,3.46310457463035,3.07827800246521
b2004_cbeA_2077112_1,6.03029548695692,5.78170863977553,6.09317673353102,5.65800571605685,5.68346711954927
b2005_cbtA_2077569_1,5.23027948174819,5.48621597043441,4.80214728490691,5.69032500704583,5.0937993493695
b2006_yeeW_2077940_1,5.96689283498972,5.9436264821499,6.31542300074768,6.16874302095176,6.20443009193487
b4642_yoeD_2078677_-1,2.26306778721911,2.10126019493622,1.63902046365181,1.84504900053456,1.99126882240912
b4538_yoeF_2078746_1,7.24306244761521,7.08949174086065,6.86336462326774,6.79225462262118,6.81426419036618
b2007_yeeX_2079361_-1,6.98274532696951,7.43151766459335,7.3504282584363,7.47140180662413,7.67592814300553
b2008_yeeA_2080591_-1,5.45947298939514,5.25891065624262,5.500606441399,5.52991931928103,5.33542607781167
b2009_sbmC_2081262_-1,9.29061281001963,8.98513983245271,9.42682524030781,9.23293053142432,9.2462468661942
b2010_dacD_2082547_-1,3.71038879873741,3.82246389747039,3.63699519270299,3.65545617188921,3.99544776196587
b2011_sbcB_2082756_1,8.17934491384681,7.9672929232476,7.94463027014133,7.59177736002404,7.77073279697827
b2012_yeeD_2084453_-1,7.54609017492694,7.23446875424222,7.43700197810635,7.12931849704606,7.25822396065332
b2013_yeeE_2085525_-1,7.93038951695146,7.90332927306614,7.68195177473403,7.70485677663891,7.72574212448527
b2014_plaP_2087062_-1,3.56381791958166,4.12679291722595,3.57648260323689,4.23973365208741,4.02404418771527
b4678_yoeI_2087114_-1,5.6491418235278,5.7133138077097,5.78092106000802,5.84187839298947,5.3239716788312
b2015_yeeY_2088258_-1,5.05843824969426,4.91145492974078,5.29533188914593,5.21703254606838,5.07342231492085
b2016_yeeZ_2089128_-1,8.87785685883777,8.71893289617578,8.72989249547093,8.90912637830689,9.00667951521836
b4539_yoeB_2089465_-1,5.69681714677666,5.68253476991482,5.827104023633,5.62911994366739,5.80379588801748
b2017_yefM_2089713_-1,10.7315608787899,10.6846649522684,10.9436337299181,10.7400340433238,10.8032785967727
b2018_hisL_2089996_1,2.03477263826654,2.17387441497151,2.09232332448682,2.52041603234711,1.99126882240912
b2019_hisG_2090192_1,7.49194116951325,7.78299118169308,7.47271982385033,7.64118143489135,7.52653868388335
b2020_hisD_2091097_1,5.59983701959699,5.58937232672346,5.72974164817373,5.74519804731254,5.53737959606361
b2021_hisC_2092398_1,5.38866047251644,5.28782796212148,5.81733137166328,5.39915329272798,5.29493137310639
b2022_hisB_2093468_1,9.68049571973191,9.251022490062,9.91474581074019,9.47216399875847,9.46082129814055
b2023_hisH_2094535_1,6.65687040937248,6.57143388088109,7.10610591367181,6.97225184899276,6.95457379887452
b2024_hisA_2095125_1,6.33150459028097,6.22140641175204,6.24183393499223,6.09521406071598,6.19816979343106
b2025_hisF_2095844_1,6.78555126239721,6.80083066917894,7.01070957714404,7.14834733447435,6.92265461781918
b2026_hisI_2096614_1,5.25703020565366,5.34397973972965,5.35509288388312,5.20029740730762,5.33542607781167
b2027_wzzB_2098301_-1,5.85577416107327,6.11247107793769,5.60653875272848,5.74903882992007,5.99649060821546
b2028_ugd_2099613_-1,8.13748695793987,8.32456930978423,8.27128201283625,8.29537007973159,8.40548449084626
b2029_gnd_2101268_-1,7.39651490975011,7.23976404779525,7.00066969489151,7.00313452692042,7.22165579058372
b4571_wbbL_2103389_-1;b4571_wbbL_2101744_-1,6.34403539370298,6.27190368518008,6.38102379513137,6.24143465572393,6.14056999684808
b2032_wbbK_2104509_-1,5.09448301349681,5.56257709600929,4.95257790756983,5.26073314573762,5.28905250019934
b2033_wbbJ_2105084_-1,6.88151013590497,7.02225152298083,6.94341697668041,7.27228680651705,7.06017476588334
b2034_wbbI_2106057_-1,5.50482124122909,5.43911748688204,5.25245927737209,4.99568011644639,4.90683136668159
b2035_wbbH_2107226_-1,5.26232133931622,5.6510847384613,5.17804610851842,5.26610380749204,5.40774179206306
b2036_glf_2108329_-1,6.38826594367127,6.50437922561929,6.5906029882813,6.41827293404888,6.64508185147875
b2037_wzxB_2109584_-1,5.8059183303828,6.18013684243723,5.61784286715734,6.0209157586309,5.88788263252954
b2038_rfbC_2110138_-1,7.83773225713812,8.27694366777082,8.02324774191025,8.30192146619491,8.30856180121717
b2039_rfbA_2111019_-1,9.48587880961977,8.91636931774566,9.34189380270284,8.79996904159661,8.82511606855151
b2040_rfbD_2111976_-1,7.39048690906844,7.51686956567534,7.70244901108495,7.52502596119204,7.37937206936028
b2041_rfbB_2113061_-1,5.82033952237534,6.15569299931889,5.77420113250356,6.24415864742278,5.97101373130013
b2042_wcaN_2114327_-1,7.40610762689775,7.34866041871004,7.32536459987312,7.25213007811472,7.33583811989133
b2043_wcaM_2115896_-1,5.94731566087502,5.6794204397584,5.71227027146931,5.68632446920403,5.55708187457401
b2044_wcaL_2117127_-1,4.709125751514,3.8111258430208,3.95483163971207,3.62233708794777,3.84329010864946
b2045_wcaK_2118404_-1,8.20498841164127,7.54194935198531,7.11544050760297,7.02863786510907,7.34861290660295
b2046_wzxC_2120158_-1,5.75051743005343,5.9616847755915,5.98675548717137,6.12211821646158,6.20755008355699
b2047_wcaJ_2121554_-1,3.47545813283276,3.39131591777274,3.18888383296215,4.06587992961052,3.5799465333888
b2048_cpsG_2122979_-1,7.62214119649309,7.84476212362494,7.54259622900029,7.72742041522939,7.69938886563208
b2049_cpsB_2124520_-1,5.38381372924926,5.05774256500811,5.07245355191333,5.10760894353356,5.38035534151695
b2051_wcaH_2126222_-1,9.87480225773193,9.40153683885404,9.96134065565524,9.19788183222192,9.42776011523696
b2052_wcaG_2127190_-1,7.60974117843462,7.33882434395322,7.88817777779176,7.71863314437036,7.44164249392405
b2053_gmd_2128314_-1,8.49690817416945,8.47314222224954,8.44051889466667,7.97461121260538,8.17945383049622
b2054_wcaF_2128888_-1,10.7916883769355,10.4301043649783,10.6238419076327,10.0490560711785,10.1293950922113
b2055_wcaE_2129650_-1,8.53511410236396,8.70598271864247,8.50991304806808,8.71464882143946,8.48155861341016
b2056_wcaD_2130878_-1,6.47285569497594,4.92729470780271,4.78887364149376,4.09030699215823,4.24663140514905
b2057_wcaC_2132070_-1,4.18175242281978,4.37026929233893,4.29241393580409,4.62128556237584,4.52194152792015
b2058_wcaB_2132555_-1,6.04572014766687,5.9616847755915,6.26837792620084,6.01135354670676,6.03563830230635
b2059_wcaA_2133397_-1,7.17034046081307,7.1000117920474,6.931386665388,6.82900729618105,6.79572568974378
b2060_wzc_2135652_-1,5.00893343907009,4.83514566986373,5.23298802915788,5.11357974169595,5.0527533410935
b2061_wzb_2136098_-1,4.82807833253575,4.7125348232487,5.14196124967626,4.81693912998005,4.98163648515004
