"","gene","01_no_PNA","02_PNA15_5nM","03_PNA15_0.5nM","07_no_PNA","08_PNA15_5nM","09_PNA15_0.5nM","13_no_PNA","14_PNA15_5nM","15_PNA15_0.5nM","74_PNA15_16nM","75_PNA15_63nM","76_PNA15_250nM","77_PNA15_1000nM","78_PNA14_1000nM","79_no_PNA","80_PNA15_16nM","81_PNA15_63nM","82_PNA15_250nM","83_PNA15_1000nM","84_PNA14_1000nM","85_no_PNA","86_PNA15_16nM","87_PNA15_63nM","88_PNA15_250nM","89_PNA15_1000nM","90_PNA14_1000nM"
"b1042_csgA_1104447_1","csgA","62.5251708399561","87.0660314805284","59.4070195771956","78.5201931777992","55.3627683917217","66.8627900123791","65.1553493409371","69.6212151066905","84.6065080141697","87.7281858996533","89.2703769605714","79.2257703839356","77.6575857357719","85.0248814613567","71.7801456785841","70.2499784499753","80.5019428015024","57.2581540709971","78.7739790143272","72.2360431837808","88.4459948797287","84.2998952719038","83.8078360254652","85.8632688501785","73.1849597834119","92.6891273360949"
"b1043_csgC_1104961_1","csgC","275.391763699582","292.475193588307","218.220207371212","302.563001074397","201.6252173185","294.4512121689","245.035215756701","268.350126582117","335.453906482411","188.748521178042","255.929821717897","246.308051500895","208.40592010619","233.229064858879","326.728352341762","248.195254159252","218.505273318364","237.452933059135","266.185505206622","198.784900791457","350.910282934375","253.585050817922","262.705332156747","239.830610526495","221.728690036872","270.817158857762"
"b1044_ymdA_1105414_1","ymdA","77.8403250456982","89.517214799237","84.8502650136439","89.2627301851991","84.3534072454949","85.5194783867171","98.7550687069497","92.4243662571413","94.0182389993526","109.60910872311","104.844525459088","84.5369952141436","88.2097842221613","90.9970542811933","107.956195193886","182.745957607909","100.832790600861","100.201769624245","106.521231323851","115.324209293404","101.856578940915","98.5212190677738","108.144342255937","100.363896796414","96.9157264458548","94.5372234332869"
"b1045_ymdB_1105820_1","ymdB","573.264487701171","529.5536441738","518.805525550648","509.661394928395","436.916982983317","442.777678747488","432.963684149874","460.799909479883","484.35739775325","485.061205020927","479.105764119326","559.006413379389","571.137743075826","540.953127523087","516.616865212598","519.59380416189","534.968267851821","545.215511190745","554.004461366432","488.996372529804","630.776400306513","567.65356308093","550.714184036567","604.627306836836","615.550726099093","644.274731728807"
"b1046_clsC_1106355_1","clsC","35.1265004718855","37.5521284426153","40.3541706689715","34.8855583229996","39.0906033576684","30.7082137838483","41.3928101695365","38.0052519174181","42.8976791219385","44.9888132818735","32.7538793164686","40.0554872611518","38.9112319185609","30.3323514270644","39.8937463034362","43.2061370876841","38.197350410917","47.1537739408212","43.0317557003638","33.3118595133225","35.921207306749","35.2962976138459","39.0028775349281","34.2149648169592","37.8605361255769","37.2462444203326"
"b1047_opgC_1108941_-1","opgC","80.3694330796739","98.0473327483428","90.8856395125223","113.405751500799","92.208935192969","95.716922963995","90.9619779034259","103.770861757124","102.934615722157","112.881022416337","120.258115725662","100.913271773951","107.830278282792","83.2960945924567","117.822390516242","103.854751740396","111.716981846983","94.3075478816423","131.211582955208","119.307149017823","115.586462622606","115.998026624144","115.719281281315","109.162030606489","109.777439675118","100.5079954396"
"b1048_opgG_1109335_1","opgG","44.3998965964632","46.1802937244695","39.4074452573827","40.9766875539996","36.8461668012472","34.648135552342","33.0886970182406","38.8865331213002","36.7552862684508","41.921394194473","38.8550921303206","42.9324007108478","42.0439158442077","35.3615495911373","29.8845626430758","45.4464553070455","45.5903859743202","38.7334571656745","43.9723405244155","33.1308167985761","39.7528027528022","42.4926301370572","40.2922288583968","32.4227523741661","43.1139119516139","40.6581141382257"
"b1049_opgH_1110863_1","opgH","57.4669547720046","50.9846130291383","60.5904263416815","51.7192245613995","56.1109139105288","48.3219816900556","60.5561482109886","59.7068015630162","54.9843231239628","49.6921892158875","41.9056985372466","46.0306151951358","38.4165976145114","43.691159050383","52.333731709884","42.8860916277754","37.5812641139667","33.2602512618292","32.4501764297825","37.6568846672341","42.9457989578466","45.9194551481102","44.1602828288028","37.6364612986551","44.9254208571439","39.2365017557702"
"b1050_yceK_1113579_1","yceK","583.521425838961","507.394946972674","630.400783441675","492.163241864795","649.577346704221","581.7178611129","713.38719748979","577.239188542813","539.044508319786","415.737533645676","439.608439061231","393.915841573758","433.299650347364","478.245312914803","425.104328889304","432.38141633675","500.262073123622","457.223200890462","423.733463235276","510.540455584616","405.191218420129","432.807998895994","444.342699850399","457.991743335582","438.385155138259","424.209134924704"
"b1051_msyB_1114181_-1","msyB","358.009292809457","289.043536942115","343.306302377379","297.579349885397","332.550683109734","383.678852220082","315.556299749244","262.181158154942","235.887699744424","310.83180085658","308.111247099526","328.189434299934","339.978644983358","329.255317304145","277.254387391981","304.363232373242","297.569681426982","305.236483099066","283.586324451578","324.97167296964","259.909891090611","258.553947083949","277.855210207504","312.985463873231","318.644416482726","321.710882149667"
"b1054_lpxL_1116582_-1","lpxL","78.4023490532483","91.0859721232105","81.7734074259804","84.9435658213991","82.2960070687755","93.5152019757191","103.609781010784","88.238280538701","94.2163807043038","95.7034755268945","109.179597721562","82.5452859028156","94.475152073455","91.3113791664478","96.5171281534746","84.4920014159157","86.0467194740549","86.308246945253","78.7739790143272","87.0815457929788","92.7565397565386","100.2346315733","98.9577140762224","92.0545481980092","86.2278239032278","90.2723862859206"
"b1055_yceA_1116807_1","yceA","2.81012003775084","3.33360931344366","3.31353894056071","4.54065997219995","2.05740017671939","3.24464145640661","2.68286732580329","3.85560526698444","2.57584216436582","4.90787053984074","4.49563049441726","3.31951551887998","4.61658683779536","2.82892396729098","4.57562681616472","2.56036367927017","2.46434518780109","6.31523758135998","6.58409376836167","3.0777261506874","4.62984449731432","4.62621376492155","3.54571613953891","2.60685446224451","4.52877226382499","4.83348210034851"
"b1056_yceI_1118476_-1","yceI","383.019361145439","346.205131934398","358.572249639248","345.311653495596","373.51165026442","430.842033389992","381.605938198782","261.079556650089","372.70454701324","186.703575119775","249.025817744328","276.183691170815","257.209838105741","290.121869089953","297.129766374697","237.473731252308","195.50471823222","194.930333344645","224.09433433031","254.546056933323","286.890709023236","230.111299492209","255.775068793103","215.880135154623","234.771554156688","258.591292368645"
"b1057_yceJ_1119046_-1","yceJ","19.2493222585932","16.864141232715","18.5794862024297","17.8303964761998","11.2221827821058","12.6309256695829","15.3306704331617","11.4566556504681","14.8606278713413","13.9056331962154","9.7940521485519","13.9419651792959","9.56292987829038","12.1015080823003","13.583892110489","13.7619547760772","12.5270880379889","6.31523758135998","13.4033337427363","12.1298618880033","14.3684829226996","13.3646175431067","12.893513234687","12.8713439073323","13.948618572581","13.5053176333267"
"b1058_yceO_1119447_-1","yceO","85.568155149513","87.8504101425152","78.5782091618683","80.9566448701992","86.0367346628108","81.8113167222524","86.6182879473634","78.5441872959973","76.185485553743","93.4540348628008","91.6787504397235","81.6600817644476","84.2527097897653","86.9108307728841","80.7884109729084","83.6918877661437","70.644562050298","79.9930093638931","75.7170783361592","85.2711186455157","91.7986408950253","81.0444115114035","81.7126401248286","68.5928580378087","80.4309954055318","88.5664514269741"
"b1059_solA_1120586_-1","solA","118.587065593085","147.070999122514","106.388268127288","163.242263390798","87.3459893207231","135.232020700947","114.852272661769","126.794333208545","169.014874323388","88.5461643229601","89.9126098883453","115.297839022431","101.400032330148","110.485197166976","166.724402114002","122.737433875014","99.189893808994","106.517007205605","122.51117333273","113.875867575434","176.093740708196","116.340709125249","116.202788027616","114.864524742649","118.653833312215","137.043433668705"
"b1060_bssS_1120955_-1","bssS","154.135084070633","152.561649756421","159.996594558503","153.053465404398","154.866122393059","144.038904654051","151.645881701357","163.918303922081","165.844607044169","139.669815779634","139.043428863048","171.287000774207","177.079080849722","162.348803233977","153.426486679523","162.583093633656","122.395810994121","130.93592585353","116.632518182407","164.024699560164","139.374284350186","147.696157976384","145.857868467396","169.282611642003","153.434804298391","159.789231787992"
"b1061_dinI_1121487_-1","dinI","310.37775816958","476.706131822443","353.720281904856","467.244985919795","378.561632516367","419.022268084511","456.215200973503","512.57518020796","569.657401734749","508.578084690997","688.473698573615","595.963686156253","568.499693454228","545.668000801905","643.590509361169","580.562464274512","562.281427016616","581.422873323875","525.551770438869","569.560380591916","604.434181614897","571.251729342535","568.281595818828","567.805487557632","494.904232990795","587.410236430589"
"b1062_pyrC_1122607_-1","pyrC","23.3239963133319","23.4333125268539","23.0764319074764","22.2603086441998","26.7462022973521","21.090169466643","23.8902947583436","21.8117097960834","19.5169579376949","23.1078904584168","18.9458713693299","20.1383941478719","19.6204940606303","21.5312546399369","19.4464139687001","18.8826821346175","18.4825889085082","26.1029820029546","19.2819888930592","20.4578267663339","16.2842806457262","18.5048550596862","23.3694927378701","21.6694777174075","17.571636383641","20.3290570691128"
"b1063_yceB_1123273_-1","yceB","158.490770129147","214.919753384367","137.156844003924","213.300270889198","136.91062994169","207.07765294995","154.200993440218","189.365298684179","224.890835119632","149.690051465143","240.195114987437","188.105879403199","168.010785275481","202.425226103933","265.386355337554","208.669639860519","184.415164887115","210.086903539909","187.881818604321","167.283468425598","258.632692608593","228.055204485577","218.545049327944","174.822177374272","184.049304801848","220.918564233576"
"b1064_grxB_1124054_-1","grxB","738.49954592092","549.359205388965","774.421386679617","546.651161531194","705.314187855347","565.378773778852","705.33859551238","600.482980295205","535.775170188091","484.652215809273","486.170326324838","571.399271316541","583.668478778413","588.573347639152","527.626967238995","596.56473726995","621.425711523842","671.520262817944","523.905746996779","529.368897918233","495.712660833136","515.051799161266","511.550137586205","577.418263387159","683.120008275362","552.012088107448"
"b1065_mdtH_1125326_-1","mdtH","69.6909769362207","86.1836054857933","82.3651108082234","69.8818644501993","67.1460603129328","65.4722293882048","60.6839037979316","71.2736173639695","65.0895500764749","112.06304399303","87.8253528730801","94.7168428053755","89.6936871343098","80.624333067793","79.5015159308621","92.1730924537262","95.0826518293255","109.043102238149","101.112868585554","86.3573749339936","101.377629510158","103.318774083248","103.470443708363","109.487887414269","102.712554943551","102.071769060301"
"b1066_rimJ_1125562_1","rimJ","240.546275231472","194.427860839964","210.528063402054","194.251648566798","237.910274980642","203.717131441529","205.942006152138","170.527912951198","156.829159468888","126.786655612552","121.060906885379","156.238530421951","178.72786186322","169.892600480086","157.859125157683","156.18218443548","171.066628453193","174.300557245535","174.243338655571","173.07683529748","158.3726117702","174.939416814256","181.315029862785","159.506907408586","192.563396657839","144.720140533964"
"b1067_yceH_1126157_1","yceH","26.8366463605205","28.3356791642711","27.8100589654202","25.0290037491997","27.3073114364573","23.755410662977","31.8111411488105","30.0737210824786","27.2444844307924","33.5371153555784","32.9144375484121","26.9987262202239","28.5239115335213","27.9749147876553","26.4528425309523","24.483477683021","25.0541760759778","24.4189186479252","28.6878371335759","36.0275002345172","25.8632692608593","27.0719175873187","33.3619654947525","28.349542276909","28.6218407073739","26.5841515519168"
"b1068_yceM_1126806_1","yceM","83.3200591193123","94.6156761021508","103.311410539625","78.4094453735992","102.308899696864","98.6139242643581","92.111778185913","72.2650587183369","76.185485553743","84.8652614180795","110.785180040997","84.5369952141436","88.2097842221613","98.5408515273026","72.9240523826253","81.9316377366455","86.0467194740549","81.256056880165","76.1873707481851","84.5469477865304","84.295099813171","81.0444115114035","85.5806940952347","83.7451995996049","76.2645249228128","82.4535181824157"
"b1069_murJ_1127839_1","murJ","27.6796823718457","32.6497618051982","25.6799267893455","38.3187402531996","36.0980212824402","32.4464145640661","26.7009176710899","32.8277248446104","35.7645777436947","24.9483419108571","29.3821564456557","25.6709200126719","26.7102524186731","31.2753260828281","36.7480028673229","26.2437277125193","25.0541760759778","26.5239978417119","35.0367846959246","30.0530906478887","38.7949038912889","39.7511701282148","36.7465127188578","26.2314730263354","31.7014058467749","29.4273763168277"
"b1070_flgN_1129830_-1","flgN","6.32277008493938","6.66721862688731","9.46725411588774","6.42337264359993","8.04256432717579","6.14164275676966","6.51553493409371","7.2705699320278","6.63774711586578","10.0202356855082","9.63349391660842","8.85204138367996","7.91414886479204","7.85812213136384","8.722288618314","7.20102284794736","9.85738075120437","6.73625342011731","9.64099444652959","9.41422116680852","6.70529203059315","6.5109675210007","7.89727685624576","8.14642019451409","8.69524274654398","7.3923843887683"
"b1071_flgM_1130128_-1","flgM","222.983024995529","323.752292735028","211.593129490091","286.172326052797","187.597488840868","277.996244782838","193.549714218666","216.685016004526","264.221963552448","182.000199185761","196.844392362699","232.587387356191","196.204940606303","215.941196169878","246.511894720874","214.91052632874","204.129926389524","202.929634281034","221.978018476194","170.723280005778","256.557245075314","203.382064405996","194.53088092834","217.835276001307","218.467974006918","256.316712556716"
"b1072_flgA_1130863_-1","flgA","79.5263970683487","63.9268609519195","80.5900006614944","53.3804416243995","77.6200975762315","56.4335853310721","82.785620339073","84.0521948202608","67.7644630933163","76.0719933675315","104.523408995201","82.1026838336316","88.0449061208115","87.2251556581386","54.3355684419561","68.0096602306139","89.7432372557565","74.0987876212904","64.9003528595651","99.2114076809821","58.9107799830684","68.53650022106","68.0132823129737","76.5763498284325","73.9095633456239","58.4282689189187"
"b1073_flgB_1131018_1","flgB","97.511165309954","91.3801141214555","124.021028918129","96.572085262399","110.912573163145","91.7770011955013","155.861816070477","133.293782087176","126.513478611352","162.982200843878","116.083601695131","129.018503167135","118.217598667831","118.657644183594","106.38332347583","117.13663832661","126.092328775823","132.61998920856","125.803220216911","127.273028466661","110.15836907403","108.801694100933","109.272524663972","135.393503632824","138.580431273045","131.214822900637"
"b1074_flgC_1131438_1","flgC","73.4846389871844","76.7710615419524","71.4777685749524","78.0772019609992","56.2979502902305","72.0773923530326","69.2435281231135","64.6640083348533","72.8170765695723","56.8495004198219","67.9161321120894","76.1275558996476","74.8546580128247","69.7801245265109","80.9313993109135","73.7704785089718","79.4751323065853","91.7814528490983","81.3605872804692","61.3734802990017","76.7915587313168","74.1907614892975","71.2366606216455","76.7392782323227","75.9022231417068","79.3259709410137"
"b1075_flgD_1131854_1","flgD","227.900735061593","214.429516720626","233.012791927287","214.961487952198","228.558455995554","233.614184861276","282.595358317947","255.791869426796","242.030092597912","214.514841512206","211.936866165385","223.292743903327","223.904461633075","231.028790662097","221.059970555958","224.03182193614","213.576582942761","243.347154801738","218.685971592013","233.907187452243","229.576427142689","208.17961942147","213.387644034069","245.696033066545","209.048127698162","225.325562619188"
"b1076_flgE_1132574_1","flgE","375.994061051062","359.343474522676","465.907243178125","358.379894391196","539.786991819287","416.241146836162","463.625025016197","422.354016960524","376.271097702361","458.272411657629","432.383318623775","396.128851919678","355.971820814292","412.865736781856","385.925524275893","412.858643282315","399.223920423777","403.333173529524","437.371943184025","473.788784491114","333.827753237388","386.545861246778","412.91476134085","377.505111813783","374.43889077305","375.021346491746"
"b1077_flgF_1133802_1","flgF","78.5428550551359","86.4777474840384","82.2467701317748","82.5071141289992","91.4607896741619","89.6911602592399","79.5917306654976","85.7045970775398","92.135892802316","114.516979262951","133.423890745027","89.6269190097595","102.389300938247","119.286293954103","115.105612094144","113.296092807705","119.520741608353","125.041704110928","115.456787152342","128.540327469886","107.763621920247","103.318774083248","121.843700067792","109.81374422205","99.2706880230438","132.209951568356"
"b1078_flgG_1134729_1","flgG","90.3453592136894","76.1827775454624","65.3240533996254","76.4159848979992","57.4201685684411","69.296271104684","56.3402138418691","58.4950399076782","61.6220702398285","55.2135435732083","56.8376141079897","53.3335493366717","58.696604080541","55.0068549195469","67.7764722144399","52.1674099651297","47.8493690631379","43.3646313920052","60.9028673573455","47.6142339782816","61.6248267573561","52.6017639196636","55.4421069091539","49.5302347826457","52.8960600414759","53.026141865588"
"b1079_flgH_1135564_1","flgH","15.3151542057421","15.0992892432448","14.674243879626","17.3874052593998","14.962910376141","16.4549673860621","13.1588254551304","15.091940616482","13.5727067891584","11.0427087146417","11.8813091638171","10.6224496604159","9.39805177694055","12.1015080823003","14.1558454625096","22.7232276535228","14.3753469288397","9.2623484526613","11.9924565066588","8.87109302256957","14.2088331124474","14.9066887980806","15.4722158816244","12.3825586956614","11.231355214286","10.5199316301703"
"b1080_flgI_1136274_1","flgI","57.1859427682295","40.3955010923172","44.022731638878","38.2079924489996","43.2054037111072","40.2103780490391","51.9965238858067","48.6907865144892","41.4116163348044","35.5820614138454","43.5112808566814","40.7193903649278","40.0653786280097","43.691159050383","36.6050145293178","43.5261825475929","45.1796617763534","42.5225997144905","37.8585391680796","45.8038068308184","42.7861491475944","36.8383688688197","38.6805397040609","43.8277406464858","44.2008172949319","40.9424366147168"
"b1081_flgJ_1137371_1","flgJ","37.2340905001986","40.4935484250656","44.7327756975696","46.7355733723995","44.7016947487213","45.1932202856635","43.3091439736817","50.6736692232241","47.9502925981946","61.552876353836","54.1081241649506","59.9725803744317","51.4419676211483","46.9915703455558","49.1879882737708","52.1674099651297","49.0815416570384","62.3103441360851","47.7346798206221","47.7952766930279","42.1475499065855","48.4895739064","53.5080799239509","51.4853756293291","48.0049859965449","44.922951285592"
"b1082_flgK_1138378_1","flgK","17.8442622397178","22.5508865321188","17.5144201143923","23.1462910777998","17.2073469325622","20.3948891545558","16.9914930634208","17.4053037766726","22.6872252169144","15.9505792544824","18.303638441556","19.0318889749119","19.1258597565808","16.9735438037459","21.7342273767824","20.4829094341614","17.0450542156242","21.8928236153813","18.1062578629946","15.5696734681833","19.9562262815272","20.0469263146601","19.501438767464","18.8996948512727","21.375805085254","21.1820244985861"
"b1083_flgL_1140033_1","flgL","338.057440541426","323.948387400525","349.223336199809","325.709292152197","376.317195959946","385.069412844256","402.302343283551","363.52849660139","346.648912812154","371.157709575456","402.680045714232","345.893517067294","397.026468050401","413.651548994993","353.181194872715","393.175847497926","403.125800304462","379.335270720356","368.003812410215","445.546120990688","362.884018703291","390.658051260042","394.380336065987","412.697647054084","379.692266599087","422.361038827512"
"b1084_rne_1144367_-1","rne","95.684587285416","148.933898444733","91.8323649241111","146.962336173399","79.8645341326526","124.107535707553","97.7330240114056","121.176165533797","155.44216753423","106.337195029883","145.626316372731","137.206641447039","121.844916897527","121.329405708258","183.454037660604","124.337661174558","116.851034321569","130.093894176016","143.204039461866","114.962123863912","185.193779892573","162.602846774465","147.630726537166","130.668579920006","119.197285983874","147.989849013612"
"b1085_yceQ_1144502_1","yceQ","57.7479667757797","56.4752636630455","76.4480769857935","54.2664240579994","65.0886601362134","50.639582730346","56.4679694288121","54.308954189238","48.2475051556214","93.0450456511474","63.0993851537852","81.8813827990396","83.5931973843659","66.9512005592199","54.1925801039509","86.8923423652315","82.9662879893035","74.9408192988051","61.6083059753842","53.7696862796564","51.7265385217186","60.9974851967434","58.1819784715249","74.1324237700782","76.9891284850248","66.1049757841781"
"b1086_rluC_1144940_1","rluC","8.43036011325251","8.33402328360914","7.337121939813","11.0747804199999","12.9055101994216","9.27040416116174","6.77104610797974","9.14329249027739","7.52938478814625","7.77079502141451","8.34902806106063","9.73724552204795","7.41951456074254","6.44366014771835","12.0110203924324","13.281886586214","8.4198460583204","8.42031677514664","8.70040962247792","10.1383920257938","8.9403893741242","10.280475033159","7.73610794081218","11.8937734839906","9.41984630875598","8.38751305648711"
"b1087_yceF_1146595_-1","yceF","12.6455401698788","13.2363899210263","12.0707489977569","13.5112321123999","12.9055101994216","13.7897261897281","15.5861816070477","17.0748233252168","20.9039498723534","13.0876547729086","9.95461038049537","12.1715569025599","10.0575641823399","13.2016451806913","13.8698687864993","11.201591096807","10.6788291471381","12.63047516272","12.4627489186846","11.7677764585107","15.0070821637085","14.5640062969753","10.9594862494839","9.93863263730719","10.325600761521","13.5053176333267"
"b1088_yceD_1146794_1","yceD","6.18226408305184","8.43207061635748","4.97030841084106","4.54065997219995","5.61109139105288","5.09872228863896","5.23797906466357","6.38928872814564","5.44889688615847","9.61124647385479","4.81674695830421","5.75382689939197","6.7600021553432","4.87203572144558","8.00734692828826","5.76081827835789","10.2681049491712","5.05219006508798","7.99497100443917","5.61232415713585","6.86494184084537","7.1963325232113","8.21961468711294","7.1688497711724","5.43452671658999","8.10319057999602"
"b1089_rpmF_1147367_1","rpmF","418.4268736211","550.2416313837","419.872720039621","655.405505255593","428.500345896738","572.099816795694","450.721710734953","488.11962680023","577.682140785274","669.106350264954","454.058679936144","718.56445932022","592.077261947255","548.182599883942","641.874649305107","619.608010383382","602.737760516351","680.361595431848","670.401833342826","459.305367311408","622.314960363145","580.846839373483","566.508737749058","628.414853804817","616.999933223517","663.040015177218"
"b1090_plsX_1147621_1","plsX","19.2493222585932","12.8442005900329","17.5144201143923","21.1528306021998","19.4517834889833","17.1502476981492","21.0796718455973","21.5913894951129","24.3714297089997","20.6539551884965","14.7713573387996","21.6875013900159","19.1258597565808","17.9165184595096","18.0165305886486","18.8826821346175","18.4825889085082","22.7348552928959","17.1656730389429","16.8369724714076","15.9649810252218","16.7914425541597","18.5344252748625","17.922124427931","18.839692617512","17.6279935424475"
"b1091_fabH_1148759_1","fabH","100.742803353367","92.5566821144356","107.571674891774","87.9337565347991","87.9070984598284","89.3435201031963","67.0716831450823","67.7484925484409","64.0988415517188","113.085517022164","84.2930717703237","98.7002614280315","91.8371024518576","87.6966429860204","74.0679590866664","84.0119332260525","93.0290308394913","78.7299618476211","99.9371375554897","74.9516839049756","84.1354500029188","92.8669577995363","87.8370589113049","85.2115552346174","97.8214808986198","88.4242901887285"
"b1092_fabD_1149728_1","fabD","60.1365688078679","73.4374522285088","47.0995892265415","79.5169234155992","48.068349583353","58.635306319348","65.5386161017661","74.0276211261013","88.073987850816","52.759608303288","59.2459875871418","55.5465596825917","56.8829449656928","59.7217281983652","70.2072739605275","68.1696829605683","50.5190763499224","42.1015838757332","53.1430425589192","59.9251385810312","84.1354500029188","57.0566364340325","62.3723702727982","63.0532923055391","54.7075689470059","65.3941695929504"
"b1093_fabG_1150670_1","fabG","485.729248525232","761.729728121875","698.683353752515","665.151312025193","741.225172758085","760.520781371307","841.270540019746","701.830318741653","751.749628584918","758.061503799568","1133.86223398481","875.909494915132","848.627587647597","867.851008187822","793.728264266574","776.110240278771","766.205991307157","844.978788385965","792.207568057517","842.029666285124","825.549168814219","717.919839815603","772.482611673183","773.258204863278","680.765046698173","807.760155711183"
"b1094_acpP_1151615_1","acpP","433.461015823067","570.34133459711","454.309856886163","975.13441598099","374.072759403525","711.503519369164","513.32194833703","447.250210970195","756.703171208698","380.359966837657","117.368067550679","101.577174877727","50.4526990130493","645.151826984971","903.829284530538","391.415597468428","180.307922907447","114.095292303237","77.1279555722367","618.260870858675","888.930143484349","414.645826337413","169.549699036134","98.4087559497302","62.1347554596789","802.642351134343"
"b1095_fabF_1151939_1","fabF","74.7491930041723","65.2995236103963","82.1284294553262","64.1229786317993","82.2960070687755","69.296271104684","72.6929289705749","62.7912857766037","56.9657401734749","107.76865727067","74.1779031578849","70.8163310694396","72.8761207966267","80.4671706251657","65.4886588063576","79.6913195172841","85.8413573750714","74.9408192988051","68.6626921557717","85.8142467897546","60.9862275163472","70.0785714760339","71.2366606216455","83.9081280034952","67.9315839573749","66.6736207371603"
"b1096_pabC_1153300_1","pabC","200.361558691635","160.503483709037","175.854245202615","136.552042578599","157.484631708884","174.051838125812","146.535658223637","119.303442975547","116.309180806364","155.824889639944","141.612360574144","147.165188003679","143.608826275706","151.818919577949","110.672973615984","120.817161115561","136.15507162601","125.883735788442","129.80070571913","129.626583758364","133.786540991359","106.06023409209","129.257470177737","138.65207171063","150.898691830649","141.308270816071"
"b1097_yceG_1154112_1","yceG","52.8302567097157","69.6136062513234","58.3419534891582","71.7645771215993","57.7942413278446","66.7469099603646","50.3357012555475","61.4693639707805","59.739724042792","72.5955850684776","78.6735336523021","72.3654383115836","65.7863624385838","61.7648399525198","57.0523468640539","47.8467962563613","58.528198210276","62.3103441360851","72.6601776579913","57.2094978598364","64.1792237213916","76.4181977464819","63.3393837653997","57.1878697654889","63.2216608029969","62.5509448280395"
"b1098_tmk_1155124_1","tmk","132.497159779952","155.895259069865","130.884788152148","147.405327390198","122.321792324953","154.931629543416","123.411896986951","136.92906705319","160.494781010486","112.267538598857","121.703139813153","155.132025248991","141.795167160857","136.574162643104","140.128571245045","127.6981385036","132.663915943292","127.567799143472","131.211582955208","108.444586133044","123.409303324964","133.988857932172","122.810713560393","129.365152688884","126.8056233871","129.935371756427"
"b1099_holB_1155762_1","holB","10.116432135903","9.31449661109257","10.2956388510279","9.19206774859991","10.6610736430005","8.34336374504557","9.70942460766906","9.14329249027739","7.23217223071943","14.7236116195222","13.0052167874214","13.7206641447039","16.1580539322837","13.3588076233185","14.4418221385199","15.0421366157123","13.7592606318894","12.2094593239626","9.87614065254251","15.0265453239444","11.3351365279075","14.7353475475279","9.9924727568824","15.6411267734671","15.578976587558","11.6572215361346"
"b1100_ycfH_1156777_1","ycfH","107.48709144397","99.6160900723163","103.548091892522","96.129094045599","98.5681721028289","96.4122032760822","91.728511425084","107.516306873623","98.2782856558037","100.202356855082","99.3855455730102","91.3973272864955","89.1990528302603","87.2251556581386","99.805859927593","97.6138652721753","82.3502016923532","92.2024686878557","90.531289314973","89.0730156551883","101.856578940915","92.6956165489837","93.9614776977812","88.1442665046425","90.2131434953938","94.1107397185503"
"b1101_ptsG_1157869_1","ptsG","67.3023749041325","76.3788722109591","64.1406466351394","80.8458970659992","53.8664773541076","81.1160364101653","61.8337040804187","65.2148090872797","73.1142891269991","61.7573709596627","56.9981723399332","60.6364834782077","56.5531887629931","60.6647028541288","66.4895771723936","47.5267507964526","50.313714250939","63.5733916523571","64.4300604475392","55.2180279976269","62.7423754291216","63.0535802033752","52.3798975159158","59.3059390160626","61.9536045691259","68.3795555961068"
"b1102_fhuE_1161551_-1","fhuE","37.093584498311","46.5724830554628","30.8869165530838","43.3023914421996","27.8684205755626","39.97861794501","37.049120213474","45.0555015484753","47.3558674833409","25.7663203341639","30.1849476053731","35.4081655347198","32.9756202699668","36.4616866895282","36.3190378533075","32.0045459908771","33.6793842332816","30.7341562292852","36.917954344028","30.9583042216203","39.4335031322978","33.0688613566615","31.5891074249831","29.9788263158119","34.0563674239639","34.2608584171762"
"b1103_hinT_1161885_1","hinT","375.291531041624","419.838678828404","440.345657065229","399.024338532596","479.935350314723","524.58899546974","425.681615694122","382.255722183886","372.506405308288","458.885895475109","539.154542866185","464.510871608606","471.551369860526","514.078349833822","441.404999421891","385.974824649978","432.697942558075","449.64491579283","426.555217707431","522.670317472619","436.801880850068","450.284806452364","457.236213085086","472.818228089598","423.893083894019","458.327832103635"
"b1104_ycfL_1162247_1","ycfL","29.9277784020464","28.1395844987744","31.7153012882239","28.0191944625997","31.9832209290014","28.0429725875143","28.1062291274631","27.760357922288","28.4333346604997","41.921394194473","39.1762085942076","34.9655634655358","33.3053764726665","31.5896509680826","30.3135276570913","36.1651369696912","34.5008326292153","37.8914254881599","30.5690067816792","35.8464575197709","40.7107016143156","31.8694726027929","35.7794992262563","29.3271127002507","30.6145005034569","33.8343747024395"
"b1105_lpoB_1162638_1","lpoB","81.7744930985493","86.7718894822834","86.3886938074756","91.3669384649991","96.3237355464077","94.2104822878062","94.1558675770012","85.5944369270546","80.9408864725722","90.7956049870537","106.610666010467","89.4056179751675","101.564910431498","110.328034724348","86.0789794790988","100.814319871263","94.6719276313587","88.834341977797","86.5338038127534","94.1422116680852","85.2529986746843","95.6084178083787","92.1886196280118","87.4925528890814","85.3220694504628","96.8118032452157"
"b1106_thiK_1163260_1","thiK","14.1911061906417","22.9430758631122","18.1061234966353","19.3808657349998","20.0128926280886","23.4077705069334","16.9914930634208","18.6170654320106","17.4364700357071","34.7640829905386","29.8638311414861","27.8839303585919","25.3912276078745","25.4603157056188","23.1641107568339","23.5233413032947","25.6702623729281","15.1565701952639","22.1037433652142","23.5355529170213","22.9895726763194","28.2713063411873","24.0141683996045","21.1806925057366","23.187313990784","24.3095717399881"
