"","logFC","logCPM","F","PValue","FDR"
"b0138_yadM_152812_-1",0.141900270815778,9.31755083323111,1.97260190432276,0.171170816175853,0.99934089288657
"b0139_htrE_155426_-1",-0.0947247173718742,6.56062320298634,0.754387435926867,0.392476288232066,0.99934089288657
"b0140_yadV_156201_-1",0.137015698445669,7.34416889622236,1.53719367974491,0.225328925373791,0.99934089288657
"b0141_yadN_156883_-1",0.206155785415562,9.09431770004921,1.62882345748146,0.212353071018076,0.99934089288657
"b0142_folK_157732_-1",0.176009128156867,2.52707511765079,0.342784133151942,0.562917053227875,0.99934089288657
"b0143_pcnB_159126_-1",0.0140249428325938,4.14331619709372,0.00984914126750164,0.921652739359963,0.99934089288657
"b0144_gluQ_160112_-1",-0.0418774200771655,6.50049598179075,0.113390837930791,0.738827706276129,0.99934089288657
"b0145_dksA_160604_-1",-0.150269172486206,8.15938329457605,1.85346149334661,0.184239375709442,0.99934089288657
"b0146_sfsA_161486_-1",-0.0554268021122081,6.84294017999428,0.216594013805482,0.645247810730331,0.99934089288657
"b0147_ligT_162031_-1",0.0696165255131138,1.72939991720886,0.051313902871605,0.822438525056183,0.99934089288657
"b0148_hrpB_162105_1",-0.137793516648101,4.10654671664269,0.983517297391291,0.329827234690432,0.99934089288657
"b0149_mrcB_164730_1",-0.0584504600818497,7.56080712048433,0.311827559881408,0.581000303444204,0.99934089288657
"b0150_fhuA_167484_1",-0.150547249038006,5.45680892596286,1.38594778898004,0.24900330040764,0.99934089288657
"b0151_fhuC_169778_1",-0.246360725726994,1.92864877246916,0.88778182538653,0.354139927051589,0.99934089288657
"b0152_fhuD_170575_1",0.0891167938230084,5.78111779182209,0.286910803484334,0.596437376062772,0.99934089288657
"b0153_fhuB_171462_1",-0.189887089891798,3.73614180780234,0.644831018180383,0.428732412626753,0.99934089288657
"b0154_hemL_174882_-1",-0.40713487301826,4.29424451423498,4.7931723707267,0.0370718918513747,0.99934089288657
"b0155_clcA_175107_1",-0.143190088182557,5.53329507519445,1.27426072261445,0.268550050364238,0.99934089288657
"b0156_erpA_176610_1",0.0690888795814947,8.47990418567282,0.199585978002559,0.658492412494789,0.99934089288657
"b0157_yadS_177624_-1",-0.0740463606011177,4.53040213949202,0.257415995328779,0.615874937554047,0.99934089288657
"b0158_btuF_178462_-1",-0.378087037811554,2.8459203630806,0.654284582272328,0.426763432834163,0.99934089288657
"b0159_mtn_179153_-1",-0.0712620363321986,4.77703729175781,0.360026386194781,0.553318102652967,0.99934089288657
"b0160_dgt_179237_1",-0.165365138948532,4.4892970644737,1.31176684146181,0.26177250073362,0.99934089288657
"b0161_degP_180884_1",-0.00342522012935318,4.44747386864712,0.000637209055070019,0.980040225722016,0.99934089288657
"b0162_cdaR_182463_1",0.0253206669390399,5.30354003725376,0.0422341458851464,0.838661241468021,0.99934089288657
"b0163_yaeH_184095_-1",-0.138843257939938,7.09594686480663,0.844418241667751,0.365986685687096,0.99934089288657
"b0164_yaeI_185069_-1",-0.0665609468940031,4.16214747448081,0.232569640654309,0.63337439290849,0.99934089288657
"b0166_dapD_185947_-1",-0.0139907212446513,8.72463972082205,0.00733481610054868,0.932359394964911,0.99934089288657
"b0167_glnD_188650_-1",0.0799938653443853,4.65226422860144,0.276270011991794,0.60329552114876,0.99934089288657
"b0168_map_189506_-1",-0.0283431324344134,5.7614230819368,0.0726341828847627,0.789515982177487,0.99934089288657
"b0169_rpsB_189874_1",0.16416707812704,8.90744712757347,1.7113106705728,0.20145561780066,0.99934089288657
"b0170_tsf_190857_1",-0.120359608097094,6.9065946219417,0.928334974659149,0.343545733550102,0.99934089288657
"b0171_pyrH_191855_1",0.0295244856245809,5.28645893514503,0.0571969109974375,0.812724800132093,0.99934089288657
"b0172_frr_192872_1",-0.14516669009269,8.23187373302791,1.19779438678086,0.283090750140169,0.99934089288657
"b0173_dxr_193521_1",-0.092320131495258,4.3315592057623,0.462161382155737,0.50219908411621,0.99934089288657
"b0174_ispU_194903_1",-0.0380925469500232,4.05031534940264,0.0589262895949164,0.809970915302597,0.99934089288657
"b0175_cdsA_195677_1",-0.0037404771929022,5.36535532821273,0.000772440307625506,0.978024590157659,0.99934089288657
"b0176_rseP_196546_1",0.112829397009511,5.36367412436208,0.605390403388117,0.443055575579855,0.99934089288657
"b0177_bamA_197928_1",-0.0944130614904336,6.61574133998346,0.352976857955285,0.557204042906661,0.99934089288657
"b0178_skp_200482_1",0.0260449143697925,9.38872453728337,0.0929056104150689,0.76276990529186,0.99934089288657
"b0179_lpxD_200971_1",0.0878497960023407,1.76102266942456,0.125686866971967,0.725603441148133,0.99934089288657
"b0180_fabZ_202101_1",0.084815735784648,6.53658573204661,0.433811660969733,0.515505691901306,0.99934089288657
"b0181_lpxA_202560_1",-0.0340564653878929,7.30729290386958,0.122254384243434,0.72921897797818,0.99934089288657
"b0182_lpxB_203348_1",-0.245489032470172,1.64003737522529,1.17013379094938,0.288604412171805,0.99934089288657
"b0183_rnhB_204493_1",-0.0906035220075353,5.63388605049349,0.5771686147095,0.453775000887853,0.99934089288657
"b0184_dnaE_205126_1",-0.0905194722563583,3.55744417448197,0.289001329052722,0.595109388601037,0.99934089288657
"b0185_accA_208621_1",0.244208694811477,6.65065138261299,5.36982671471162,0.0280208691162419,0.99934089288657
"b0186_ldcC_209679_1",-0.119759166915869,3.73700856123006,0.509071582595159,0.481447470250273,0.99934089288657
"b0187_yaeR_211877_1",-0.0172411347942464,10.3526297951592,0.00780864798572237,0.930214481103906,0.99934089288657
"b0188_tilS_212331_1",0.106954404143997,2.73263098441711,0.289728657013229,0.594648819834095,0.99934089288657
"b0189_rof_213932_-1",-0.0234709922782902,5.58627905387067,0.0393414520157871,0.844207158357875,0.99934089288657
"b4406_yaeP_214125_-1",-0.0138293943760846,8.69381297281742,0.0122336954416574,0.91271793464906,0.99934089288657
"b0190_yaeQ_214291_1",0.010821247745746,4.71931452107297,0.00293673708173619,0.957167359537128,0.99934089288657
"b0191_arfB_214833_1",-0.224268257338156,3.34758115592947,1.83184578883721,0.186738193064907,0.99934089288657
"b0192_nlpE_215269_1",-0.157511229889401,7.54550272176197,1.96292312078076,0.172189810475846,0.99934089288657
"b0193_yaeF_217003_-1",0.198160857307303,6.05283962523366,2.93619799100798,0.0976692834327659,0.99934089288657
"b0194_proS_218775_-1",-0.0185342270750452,4.68027983744817,0.0249244520042105,0.875688758071443,0.99934089288657
"b0196_rcsF_219995_-1",0.0557282717211532,4.30955618690575,0.258960113980242,0.614823110874321,0.99934089288657
"b0197_metQ_220928_-1",0.072084965864104,10.1142221225599,0.506661197280706,0.482477968067416,0.99934089288657
"b0198_metI_221621_-1",0.094416329395169,8.39066120345265,0.657963240992239,0.424123132309114,0.99934089288657
"b0199_metN_222645_-1",0.187815308819533,4.40993789488533,0.884813038882821,0.354933488107068,0.99934089288657
"b0200_gmhB_222833_1",0.156272797626247,9.91148569397843,2.27919564944079,0.142325495400739,0.99934089288657
"b0208_yafC_230881_-1",0.178048131581911,8.42180784449653,1.50019996921461,0.230847525906141,0.99934089288657
"b0209_yafD_231122_1",0.200648180520275,7.61468031334184,2.61943287614317,0.11677567114045,0.99934089288657
"b0210_yafE_231926_1",-0.431506528960859,1.79090060380834,2.2497438698822,0.144831215070716,0.99934089288657
