"","Control_R1","Control_R2","Control_R3","Control_R4","Control_R5"
"b2312_purF_2430238_-1",7.24793451196566,6.53113068410385,7.23229312635272,6.51308121218931,6.7846186289385
"b2313_cvpA_2430763_-1",2.42109244730593,2.46072023197196,1.69874734022551,2.00697940894203,2.39248277259765
"b2314_dedD_2431684_-1",7.80276473425717,7.82543931698918,8.16869595589978,8.01977256226703,7.93996429535777
"b2315_folC_2432942_-1",3.79866245692728,4.20571871489699,3.77990724623476,4.21689409599835,4.06520711128292
"b2316_accD_2433926_-1",6.74085700908098,7.09069898687129,7.00403299567956,7.23221601485597,7.11864691332056
"b2317_dedA_2434741_-1",5.49406953844766,5.29485269885597,4.88747903718724,5.05189075745406,5.04509660033167
"b2318_truA_2435636_-1",1.98275196951382,1.85745931299347,2.09410154869371,1.37314846419717,2.25455979996688
"b2319_usg_2436649_-1",6.90864241333899,6.75900063013865,7.08374662707174,6.57494005970591,6.56879036044982
"b2320_pdxB_2437851_-1",5.16782876224905,4.78852795764553,4.3854343887916,4.48890590641325,4.50105143158499
"b2321_flk_2437950_1",4.6439704876472,4.95733181477384,4.55988977362966,4.44225086359802,4.55100973354132
"b2322_yfcJ_2440120_-1",4.60290400789204,3.95087365203742,3.96855727305552,3.44344959824249,3.61726970803747
"b2323_fabB_2441605_-1",6.97773402106309,7.26273772695202,7.25058813454884,7.39662635042921,7.20699579926906
"b2324_mnmC_2441764_1",5.66740175238229,5.31504492418342,5.42731570373315,5.24909173717311,5.37411340662023
"b2325_yfcL_2444169_-1",7.38989123155413,7.23333137533089,7.57194032718842,7.4208917100357,7.26651857153314
"b2326_epmC_2444751_-1",7.91774210655495,7.79628932371924,8.21290784642572,7.89280577013531,7.7836741238744
"b2327_yfcA_2445560_-1",5.61878957584186,5.39310103390567,5.2151627563676,5.27061474283369,5.3232701092803
"b2328_mepA_2446384_-1",4.29788370236066,4.63636186427116,4.03761245502307,4.59508214850805,3.8425954309315
"b2329_aroC_2447473_-1",7.02046418376198,7.06946074244477,6.82027009029152,7.13875246855643,7.41554255488819
"b2330_prmB_2448440_-1",7.43855273108151,6.95831018755694,7.91325790869068,7.05905241219683,7.05774356058754
"b2331_smrB_2448606_1",6.68685802233694,6.91663145470909,6.73447776407534,6.87106599649802,6.98509783549512
"b2332_yfcO_2450049_-1",5.91564447594428,5.69994709796204,5.05783668548462,5.60728644860167,5.39067063936349
"b2333_yfcP_2450590_-1",8.02111472034629,8.28248626087717,8.55664305453245,8.34104491336149,8.52401891924987
"b2334_yfcQ_2451075_-1",2.97850799668209,3.12334569754304,2.87574825695293,3.2402792605227,3.61726970803747
"b2335_yfcR_2451584_-1",5.09861192928188,4.58407180871226,4.97810175662636,5.13050599834354,5.02402517653993
"b2336_yfcS_2452336_-1",8.12194012725599,8.51758618254864,8.05462776359235,8.18260785256602,8.34302171422648
"b4661_yfcU_2455001_-1",7.58069951034789,7.39097369350637,7.75822112795452,7.07901282797714,7.07150156270479
"b2339_yfcV_2455646_-1",4.88227839172208,5.51332048078197,4.84315806890324,5.8009216387188,5.53667749733904
"b2340_sixA_2456812_-1",3.10154199133085,3.39020390376354,2.65910849232506,3.12684859881102,3.54020939980124
"b2341_fadJ_2459159_-1",5.2918732503272,5.09448676455396,5.1438727345992,5.39831305423573,5.31750863999845
"b2342_fadI_2460469_-1",7.55724340621361,7.3985631176976,7.22983616862423,7.40273105969777,7.51202715350178
"b2343_yfcZ_2460934_-1",7.18254225755689,7.05392520468478,7.4077479561934,7.0926715603787,7.18975355744046
"b2344_fadL_2461306_1",5.52956575128597,6.1745878804749,5.42731570373315,6.42944032449529,6.25587017170973
"b2345_yfdF_2463012_1",5.57698945066749,5.6307467741117,5.08527817287257,5.47911044672272,5.42858085541514
"b2346_mlaA_2465007_-1",7.76324053744398,7.98518173726881,8.14281007361893,7.82714183465686,7.88063712562347
"b2347_yfdC_2465301_1",5.26052787280134,5.50631277377846,5.20519162092211,5.559998560439,5.40704000541492
"b2349_intS_2466545_1",4.24547935882492,4.11649522229267,3.94478429474461,4.1487904296328,4.14544856384315
"b2350_gtrA_2467855_1",2.53025920084041,3.19482857438702,2.36879277882071,2.86912169068162,2.96416727773779
"b2351_gtrB_2468214_1",7.28475453142643,7.04428105068808,7.28649652014357,6.69122776415371,6.88736583343039
"b2352_gtrS_2469131_1",6.35712984112339,6.62631589721995,6.27029933095704,6.51983724451191,6.64437797372093
"b2353_tfaS_2470815_1",2.03308575527354,1.9429873722423,2.05021447352817,2.05738180110171,1.86982603030612
"b2354_yfdK_2471517_-1",6.42702921354863,6.72921477922904,6.45834166628725,6.67315937130997,6.60943878839894
"b2355_yfdL_2472122_-1",6.57875806282908,6.63115582816393,6.83973611401395,6.81540693607526,6.85591209554728
"b2356_yfdM_2472387_-1",7.79458135189484,7.6804377559492,8.00088397640914,7.75548669592014,7.7940839425785
"b2357_yfdN_2472881_-1",4.8191354231247,4.8171258726241,5.15427525159272,4.86644297294474,4.88291178704446
"b2359_yfdP_2473604_1",5.06271700220707,5.78926122951269,5.43586818950752,5.90780344006927,5.98492400451472
"b2360_yfdQ_2474032_1",6.06221576009428,6.20952452263279,5.61223319983081,5.93838264997773,6.08327074438295
"b2361_yfdR_2474984_1",8.63662256860877,8.63869059730972,8.43659921988568,8.49925735803363,8.71745298552672
"b2362_yfdS_2475511_1",6.90357833886375,7.10468608539117,7.09593991498253,7.31222874233117,7.20074970984332
"b2363_yfdT_2475873_1",6.2574469440184,6.28516954311032,6.16363708173048,6.30458915177749,6.02789604124292
"b4545_ypdJ_2476181_1",7.33201143261774,7.61760674063072,7.7827332640022,7.47404103328696,6.9200506983069
"b4501_torI_2476310_1",6.27585342832815,6.12054349053556,6.12449308622386,6.37334721754515,6.48902242977534
"b2364_dsdC_2477629_-1",5.49406953844766,5.6467681232431,5.87062224502575,5.71325688405904,5.52172221449032
"b2365_dsdX_2477847_1",5.95533911944677,5.67203786586346,5.97992925052337,5.88356325377645,5.9666342167492
"b2366_dsdA_2479202_1",8.02811182249881,7.93843764080109,7.82566947461119,7.95311700855441,7.78158311619597
"b2367_emrY_2482176_-1",6.01916222991626,6.15903297190526,5.74892172649434,6.21306581678352,5.99939070198118
"b2368_emrK_2483339_-1",8.57531414624426,8.41467809655736,8.54680660048082,8.48090897037079,8.59420262055251
"b2369_evgA_2483755_1",5.20672294842004,5.64357805537231,5.30193119430491,5.86952663408061,5.85572197965885
"b2370_evgS_2484374_1",1.98275196951382,1.9429873722423,1.51723044794341,1.84425881599795,2.30201436540424
"b2371_yfdE_2489168_-1",5.47598846035322,5.40445356419835,5.10686163655103,5.29707467470626,5.24651427642412
"b2372_yfdV_2490186_-1",4.89594261304893,5.05661187564872,4.97223416321611,4.80876395362217,4.95889891232559
"b2373_oxc_2491950_-1",4.57769104337765,5.00782568004506,4.55204370834591,5.04566220603084,5.22820605474493
"b2374_frc_2493254_-1",6.49594271298802,6.65352993342585,6.30339144979073,6.27826794346293,6.19432611372535
"b2375_yfdX_2494402_-1",5.92567099623254,5.94767445352406,5.91411993991554,5.83020654587395,5.97763589001537
"b2376_ypdI_2494698_1",5.82926397922219,5.58491668993143,5.47373908943132,5.36368193604518,5.67377323863389
"b2377_yfdY_2495292_-1",6.15036184809952,6.04033984557084,6.62467657689828,6.15059268602716,5.85174107831269
"b2378_lpxP_2495645_1",5.71827980051516,5.973311825449,5.51871510516136,5.88705117319868,6.0172724317929
"b4680_ypdK_2496921_1",10.5310538752463,9.93236607615914,10.4122747604369,9.52491572039413,9.93180555619822
"b2379_alaC_2498295_-1",4.00187907336712,4.2143449230774,3.73902547698698,3.79491600950576,4.03743657777532
"b2380_ypdA_2498671_1",4.76058995648641,4.82840817654803,4.93651844534854,5.09475355126731,5.1782168918938
"b2381_ypdB_2500383_1",6.77822660846049,6.71104354759392,6.8509711706542,6.73058753670266,6.66947274992468
"b2382_ypdC_2501130_1",3.75434356203921,4.29788362241554,3.44913616844808,3.55289872703741,3.74295011537582
"b2383_fryA_2504485_-1",5.03210689219344,5.02753856680377,4.4544036431533,4.74868254323096,5.02402517653993
"b2384_ypdE_2505547_-1",8.13999512564753,8.24245570401656,8.35214206436876,8.51568639035074,8.63646686562007
"b2385_ypdF_2506632_-1",5.84695879580793,6.05482131770724,5.75576929120818,5.68548338998183,5.63260343047236
"b2386_fryC_2507894_-1",6.65506904903413,6.82666774289644,6.73966809545552,6.67517818165146,6.56393201445702
"b2387_fryB_2508242_-1",8.9927161737357,9.28894601694227,9.23225437633859,9.30234261499716,9.50896136959625
"b2388_glk_2509426_-1",7.59961120253187,7.60372079032176,7.81832905753725,7.59627037377559,7.78784706916582
"b2389_yfeO_2509630_1",6.457296711913,6.53285588829935,6.56550040181038,6.43897684555641,6.2678700911526
"b2390_ypeC_2511001_1",7.36677190052004,7.45151213195587,7.8720990547688,7.54088499196558,7.50317161290923
"b2392_mntH_2512706_-1",7.31685382168269,7.14810459293137,7.18106967044182,7.24722111277439,6.89512327440266
"b2393_nupC_2513042_1",3.98918652558749,4.17068865925197,3.83267434103353,3.98918210837782,3.95076594066244
"b2395_yfeA_2517832_-1",4.44456026525151,4.66810616033237,4.52824619291144,4.92190435927902,4.95147779115286
"b2398_yfeC_2518467_1",7.39831634621806,7.28440570529388,7.22860611887107,7.33283669517299,6.90859922866258
"b2399_yfeD_2518813_1",5.52956575128597,5.30296353407919,5.2783476200058,5.24366043798846,5.34041773812492
"b2400_gltX_2520672_-1",4.54337334166763,4.7295731457766,4.36766429492959,5.16539382237761,5.07954582749088
"b2405_xapR_2522477_-1",3.32000198051956,3.93007709733928,3.62398062836245,3.82432184094254,4.02334824524224
"b2406_xapB_2523985_-1",6.93204253091594,6.93240241805673,7.04234157688712,7.01828348632303,7.04035947890784
"b2407_xapA_2524878_-1",5.61052587779792,5.8430945103875,5.41871221519798,5.49748157740119,5.41245544531457
"b2408_yfeN_2525127_1",5.93231683846608,5.85968546581749,5.73512831568839,5.67744890100322,5.62329281538688
"b2409_yfeR_2526856_-1",6.72180283824759,6.59693029688701,6.84456185573067,6.55095369865562,6.46837174521263
"b2410_yfeH_2526946_1",4.35835525223187,4.06018633839794,4.20706859440553,3.76489831878881,4.14544856384315
"b4546_ypeB_2528159_-1",4.15745969461464,3.96116058019513,4.4374679659655,4.46109431631337,4.25801661162128
"b2411_ligA_2530176_-1",4.07577510292204,4.28974409671856,4.02633036245939,4.39403648464534,4.29366859159569
"b2412_zipA_2531233_-1",6.98574309214439,7.05152020345668,7.29003868754022,6.76511597290275,6.70741684720516
"b2413_cysZ_2531463_1",5.61466364357725,5.90568279245346,5.98867508462539,5.82294085972062,5.81540984274587
"b2414_cysK_2532409_1",8.88550029029903,9.09734864072866,8.91960787644297,9.24844891889231,9.15313767154274
"b2415_ptsH_2533764_1",4.45382821689146,5.4526410245644,4.58317514906693,5.35363269918539,5.58063507601439
"b2416_ptsI_2534066_1",7.7033045384769,7.59878778099823,7.66308571555563,7.58020010476895,7.89811390893236
"b2417_crr_2535834_1",8.69445444999355,8.66488788522687,8.6029463741899,8.73331291685957,8.68649628698411
"b2418_pdxK_2537237_-1",7.00478538147032,6.81253389869187,6.67792026340662,6.51082215241205,6.73577414395059
"b2419_yfeK_2537342_1",8.07616375956736,8.31342865091331,8.00376306882057,8.25660394743896,8.38975775059339
"b2420_yfeS_2537749_1",7.20467064847123,6.94800284214751,7.25784166792232,6.87984553058929,6.84794033123409
"b2421_cysM_2539583_-1",8.37949355871678,8.17666497040955,8.11977254202009,8.39716065556988,8.45550152959426
"b2422_cysA_2540814_-1",5.61052587779792,5.02263553964057,5.92934238390002,5.27594569499804,5.11319161041848
"b2423_cysW_2541679_-1",1.76177143598453,2.06246403645116,2.00495034488803,1.11212557012735,1.51451451540902
"b2424_cysU_2542512_-1",7.20604246793046,6.8777910405276,6.91354530966678,6.85690665605422,6.7867052448194
"b2425_cysP_2543528_-1",3.12493801463879,3.84375677339924,3.28842381833952,3.77998523379102,3.65430934255233
"b2426_ucpA_2544623_-1",9.65100587023853,9.55674745069396,9.65758302927843,9.25790896798383,9.23564690788482
"b2427_murR_2545609_-1",5.85747244012435,5.89767144992387,6.4222126557255,5.96172631173846,5.93687953752984
"b2428_murQ_2545773_1",5.96184999451803,6.24152665055975,5.89563842243682,6.30719505223954,6.13332249859854
"b2429_murP_2546673_1",6.10989619864493,6.4712113945699,5.97700215077448,6.52656178625424,6.23462710190041
"b2430_yfeW_2548102_1",6.05309754980001,6.15679708792708,5.91717730527345,6.06695666601563,6.14312779798907
"b2431_yfeX_2550545_-1",9.99327931217191,9.57381660953654,9.92884422774683,9.5985646690584,9.75925318698407
"b2432_yfeY_2551216_-1",8.178938242939,8.15722318884397,7.7087933524822,7.85323226009747,8.04306397259464
"b2433_yfeZ_2551726_-1",5.52956575128597,5.17623587784005,5.87691707344698,5.61150947071467,5.52672455407697
"b2434_ypeA_2552138_-1",6.4526813057464,6.66930162647387,6.52799366855232,6.81174120788346,6.67398890707341
"b2435_amiA_2552352_1",3.14796067401572,3.15952982126306,2.29549806288877,2.65669554135371,2.84105968408108
"b2436_hemF_2553225_1",3.78404024448653,3.87673508567193,4.01495934638015,3.38544512553137,3.41630451263377
"b2437_eutR_2555182_-1",5.01967865302871,5.03242498735573,4.7433355166775,5.05809253388875,4.87508822652059
"b2438_eutK_2555728_-1",6.95832887462018,6.56861662944721,7.05766175359987,6.51308121218931,6.63282534156077
"b2439_eutL_2556400_-1",4.77545055794656,4.83960293370173,4.6286478607883,4.80876395362217,4.55100973354132
"b2440_eutC_2557297_-1",6.3472171904893,6.27076810870901,6.81043768982386,6.09738628058259,6.07646403091398
"b2441_eutB_2558679_-1",7.47086617359944,7.20331314255601,7.04793139163607,7.13288860006395,7.20387613482728
"b2442_intZ_2558858_1",4.11135055920812,4.17068865925197,3.98029845719814,4.34415492020118,4.24593410793377
"b2443_yffL_2560257_1",5.97799977795711,6.25622146391886,6.02597275150442,6.17076547102344,6.01014631431976
"b2444_yffM_2561368_1",3.45535601482022,2.90627500333356,2.47219322380256,2.40749925425659,2.47761130051702
"b2445_yffN_2561625_1",3.35998751628529,3.93007709733928,3.53124583880736,3.6870023481851,3.95076594066244
"b2446_yffO_2562111_1",5.87482668961473,5.66261350519537,5.8925350198554,5.67744890100322,5.52672455407697
"b2447_yffP_2562524_1",8.46276046627487,8.34568566745834,8.67515692949277,8.25592967316822,8.09534732867063
"b2448_yffQ_2563592_1",8.23846986610331,8.108887100643,8.34591591854842,8.16547627340572,8.13437727731204
"b2449_yffR_2563980_1",9.7533060906089,9.1469115067676,9.75520743421106,9.31599251759733,9.18631460432704
"b2450_yffS_2564523_1",8.27160373851625,8.0540777503644,8.38066276059732,7.99088763245861,8.11374818736731
"b2451_eutA_2566884_-1",4.96886655720582,4.69916698354215,4.46279750808148,4.76393909198676,4.62751027653856
"b2452_eutH_2568107_-1",9.56434807173293,9.37537640742776,9.66237386111154,9.64488245241429,9.67389578135324
"b2453_eutG_2569511_-1",5.36246793410534,5.09448676455396,5.6235079698665,5.28654886504626,5.00264142462976
"b2454_eutJ_2570337_-1",9.90945138544936,9.27226058681733,9.69502623793226,9.4431633393097,9.48410266070838
"b2455_eutE_2571751_-1",8.33253564306667,8.26494722284662,8.34307694523305,8.39226003912796,8.38494510585143
"b2456_eutN_2572050_-1",3.14796067401572,3.10490752109495,2.74420536992665,3.12684859881102,3.39457818969227
