"","gene","01_no_PNA","02_PNA15_5nM","03_PNA15_0.5nM","07_no_PNA","08_PNA15_5nM","09_PNA15_0.5nM","13_no_PNA","14_PNA15_5nM","15_PNA15_0.5nM","74_PNA15_16nM","75_PNA15_63nM","76_PNA15_250nM","77_PNA15_1000nM","78_PNA14_1000nM","79_no_PNA","80_PNA15_16nM","81_PNA15_63nM","82_PNA15_250nM","83_PNA15_1000nM","84_PNA14_1000nM","85_no_PNA","86_PNA15_16nM","87_PNA15_63nM","88_PNA15_250nM","89_PNA15_1000nM","90_PNA14_1000nM"
"b2190_yejO_2290180_-1;b2190_yejO_2288914_-1","yejO","173.352318129984","239.873556557107","179.35414266849","266.484782717251","220.098170758836","312.139012095519","243.461743091762","281.998120523506","309.341623583239","260.86982097358","321.003199995865","311.646934776175","274.836026158142","298.914903757993","320.584703119774","285.261783476077","294.819615133735","309.180055848783","275.999092183177","260.716017200589","268.148773589413","294.948076839675","277.089349616124","254.608866522261","276.587216894948","265.932260583636"
"b2193_narP_2290500_1","narP","36.1619689605567","30.15278040256","30.127730002056","42.9560908167959","37.0888832427655","32.1089234664566","29.7028403980565","42.2559295504943","34.93351458521","34.6451619949102","34.0720841273252","35.8906698848099","34.0461145510087","30.4191698528383","36.7955330286591","37.6791357992778","36.5954612927509","35.2015701446488","29.14126540503","22.9141413041348","28.1174958088425","38.6094613436275","32.3488745424484","30.2569323047946","36.6561371788485","32.8363628595587"
"b2194_ccmH_2292410_-1","ccmH","83.0177497538071","74.177766485531","84.9696135214237","79.2949248236937","97.217830318158","83.7964588027038","110.306702162013","83.3076745801197","83.5874346203215","101.460831556523","67.6709448639932","83.8192042030342","87.9935810859403","91.8783089432667","67.3619010170333","79.8862364156361","93.5445780236047","83.97482998362","73.9369295813572","83.8982339088401","61.7949484160436","74.7507379438268","74.1736820316746","89.9660912679796","86.4566467804155","80.7520854872409"
"b2195_dsbE_2292964_-1","dsbE","26.0309893295836","29.2857675475343","27.6563146503249","32.3011857839092","25.8498277146547","31.1020234274388","26.5294600136487","25.5068175784072","31.0412009824011","44.1313373030404","43.5365519404711","47.03684065649","41.9408657512426","34.1439661613491","40.2722763069576","59.8338207971364","36.8010537719236","46.2285680212857","40.7014368053725","28.3269305885761","35.424867600971","35.6123798694647","39.0473788668948","35.5679895710617","33.8791570895418","34.5275060111239"
"b2197_ccmE_2295380_-1","ccmE","22.3725800183989","23.2166775623545","21.1835601576957","23.4407910723507","16.671265700031","20.4736341266953","26.1486543675198","25.6162888984862","26.0785011388198","24.9527654844294","20.5063469284828","24.7444991131298","24.0132015673781","22.9695772358167","30.2766393818494","36.2237185366447","22.4095802298306","23.3263416621167","28.6595915966824","25.0792570179114","21.9221153763856","28.7367223699146","29.571445920117","23.6583460042809","27.7698008930671","30.2996481322108"
"b2198_ccmD_2295586_-1","ccmD","45.1672841880883","41.5202822795634","42.0140609794297","38.5819719085582","38.9620591641173","39.1572237395812","39.9845928435376","42.8032861508893","40.9666006695639","44.956222112443","45.4294455031003","43.4700660095523","39.9671779511841","44.6975557021298","41.7209193395819","48.6756217836164","38.0346086469602","41.98741499181","43.5914796554581","39.8742143953842","40.8259684908051","43.545830830484","42.9684545690097","37.1774008638699","46.4681334943989","40.7283642335299"
"b2199_ccmC_2296320_-1","ccmC","24.3424927244214","25.1433727957449","21.4189330483367","27.8149099805884","20.9795703191401","24.9487454112189","22.5944683369831","23.4268624969062","25.3973462583282","25.5714290914813","23.6611695328647","25.190345943997","20.0658259672612","23.5903766205685","22.3091027024153","23.9335283188546","23.8487275840399","25.8710334798021","22.8795058965112","25.2596833273927","25.2580894554008","26.4448365367312","23.363076058435","22.8536403578768","21.2901806846847","26.6355046371528"
"b2200_ccmB_2297024_-1","ccmB","29.407982539908","31.1161280192552","28.5978062128891","32.4133426789922","24.9132397539788","24.0537231543142","47.4737705507398","46.6347823536544","38.9231360280892","39.3882496489753","35.8072365597353","35.6677464693763","38.9803340511549","36.3167640079804","41.7209193395819","50.6161781337937","36.5954612927509","33.9292242358061","34.4396772968537","51.6019245116737","41.7791039419523","39.1383580743622","42.1515637977358","40.8790468373289","39.8033812800628","39.7418640617835"
"b2201_ccmA_2297644_-1","ccmA","30.8150630442098","32.8501537293066","32.9522046897488","32.9741271544073","34.6537545450082","29.2001011315163","39.9845928435376","42.8032861508893","31.430432342682","46.1935493265469","38.1733535130218","39.0115977008803","41.4474438012279","36.6271637003563","43.6041552819936","42.0453875871769","45.847122855525","46.2285680212857","37.3297201469393","33.3788672540547","38.1254180458881","45.3088199329328","40.1910259466783","34.7632839246576","37.2115331967099","35.6549347788341"
"b2202_napC_2298259_-1","napC","35.8805528596963","36.4145399110788","34.5998149242362","33.4227547347393","32.5932610315212","28.3050788746116","38.0805646128929","46.4158397134964","39.4096752284403","43.7188948983391","38.6465769036791","43.9159128404195","31.4145308175974","34.2991660075371","35.2020256927722","34.2831621864673","36.1842763344054","42.8356455977051","38.2930677636345","41.3176248712353","42.4145275760505","46.366613394402","38.3938662498756","38.947753285959","39.618249274109","43.2650789608778"
"b2203_napB_2298718_-1","napB","169.412492717939","147.970193924384","187.474507395607","140.308275748855","174.392678277852","148.797450210409","165.523520850708","141.108531581832","133.603664416416","179.618667247421","156.479201177345","164.517480589998","185.19770523882","162.183839266408","152.397247032084","171.577523961518","176.603939609399","175.583735420296","166.659137688271","177.900341148637","149.95997764716","149.501475887654","157.169784393108","171.724184942637","171.987633531062","168.973386560562"
"b2204_napH_2299578_-1","napH","52.0619786591672","39.0155784761559","49.6636799252643","41.8345218659657","49.4518443236873","34.0108457623791","69.687433241594","86.1539289021737","46.0266083532155","47.8433189453522","47.1645979355104","54.839160196666","53.1250966182406","47.9567524720767","37.9544474547586","50.6161781337937","51.6037122723622","50.8938363537091","41.1831106137201","49.9780877263413","39.8728330396579","45.8377166636674","48.196555505163","54.8809250847604","42.7654933753233","41.5739358093125"
"b2205_napG_2300260_-1","napG","12.9451406395767","8.18845474190926","10.8271529694889","13.5709843050452","28.8469091888176","9.62148926172567","6.6006311995681","7.33457844529306","5.25462336379204","7.0115208799223","5.04771616701114","5.57308538584004","8.38817315024851","5.74239430895417","14.7761589327686","14.0690335387861","26.9326147716313","14.4199203002176","40.7014368053725","23.8162728515417","6.35423634098134","5.28896730734624","9.80268925528739","6.75952742979453","13.1443724227184","4.79157226276822"
"b2206_napA_2302753_-1","napA","9.00531522753162","10.0188152136302","8.35573761775773","12.1129446689659","6.55611572473127","8.39083365848169","11.0433637377389","11.2755459681371","13.1365584094801","8.66129049872755","6.94060972964032","8.69401320191047","11.5131788336744","6.98399307845778","15.6453447523432","10.5113468967942","11.1019938753289","9.33053666484667","11.3193344961687","10.6451522594012","9.21364269442295","10.9305324351822","7.84215140422991","10.3002322739726","13.6997684405798","9.44221592957267"
"b2207_napD_2303013_-1","napD","45.1672841880883","39.2082479994949","56.1364344178935","37.572559852811","46.6420804416596","50.3450019508902","47.9815114122451","39.1907325882823","39.8962144287914","39.594470851326","43.378810810252","38.5657508700131","40.2961259178605","45.7839546254454","39.5479547906454","36.3854315658262","38.6513860844784","49.6214904448664","30.8271237342466","43.4827405850118","37.3311385032654","31.9101027543223","39.3741351754044","42.6493992594179","39.618249274109","43.5469361528053"
"b2208_napF_2303497_-1","napF","59.0973811806763","60.30556080512","52.6058410582776","55.6298199611769","47.2040332180652","43.5204572419917","45.5697423200952","51.0136351568144","49.7243062758839","54.6486186229238","52.3700552327406","55.0620836120996","51.1514088181821","47.180753241137","61.8570574930607","62.2595162348581","54.0708220224353","58.5279118067654","59.7275522351029","42.5806090376049","62.4303720501417","60.8231240344817","59.7964044572531","54.0762194383563","62.0192219945164","59.6127960926752"
"b2209_eco_2303905_1","eco","148.587701254272","161.746064843125","123.100021805276","176.198482175421","119.69594137438","173.634317839514","130.108595760717","142.093773462543","174.76488076612","82.6947021426131","93.6982313501444","129.741427782356","94.9014883861449","112.675088332452","160.799376621305","114.492824660466","99.5067599196147","109.845863463422","133.66448181646","111.142606640528","135.027522245854","111.77350909525","115.181598749627","108.957144523117","119.780407852096","114.856805710474"
"b2210_mqo_2306754_-1","mqo","145.773540245668","120.129447801892","153.580811143294","130.101998296301","168.585832921661","142.532294412076","150.799035867056","132.460297295591","135.939052578101","116.927421732822","122.40711705002","134.422819506462","133.059452520609","137.972663261088","157.757226252794","120.637919769361","110.403161315771","126.386360278378","125.235190170377","111.503459259491","120.253922753072","127.816709927534","134.623599105947","105.7383219375","127.926216114062","111.756376599271"
"b2211_yojI_2308615_-1","yojI","12.1008923369956","15.4135618671233","13.4162547665406","21.1976531706904","12.7375962651922","16.7816673169634","12.1857806761257","17.2964685724821","18.0019504129912","18.3536870092084","14.8276662405952","11.3690941871137","10.1973869669688","15.0543850802312","21.4399168828407","19.7289895601369","15.0082509796113","22.9022263591691","17.3402571005137","13.1711205921405","20.0158444740912","15.514304101549","16.1744372712242","13.1971726010274","13.514636434626","13.8110024044496"
"b2212_alkB_2309341_-1","alkB","563.113617821587","466.26024648048","547.948089412394","450.982875128815","497.328207118901","465.411573590451","618.682239744133","538.708366108763","518.358864054078","349.751159186713","409.33823291856","438.713281573328","482.23771914762","470.25553394949","428.943201960077","472.202045209833","471.834739701479","447.441644609692","433.506427512843","434.827405850118","429.22866483329","446.741438560512","429.357789381588","492.801737857878","493.191663860871","457.172365306474"
"b2213_ada_2310405_-1","ada","18.0106304550632","17.3402571005137","14.1223734384638","24.0015755477658","17.0459008843013","16.8935450990765","19.0402823064465","20.0332515744572","20.6292620948873","17.7350234021564","16.089595282348","16.9421795729537","16.9408202838352","16.9167832344866","19.8464095469539","18.7587113850482","18.5033231255482","16.5404968149554","15.1727249629495","15.6970889248798","16.2033026695024","19.2165812166913","17.9715969680269","16.4159951866439","15.9213525120251","20.5755750107106"
"b2214_apbE_2311534_-1","apbE","23.7796605227007","20.4229694739384","26.4794501971196","22.7678497018526","29.221544373088","19.3548563055644","32.4954151363353","29.8856703815672","22.2834953760811","31.3456227572997","29.4975913509714","23.4069586205282","22.368461733996","22.8143773896287","20.2810024567412","21.6695459103143","23.6431351048671","28.8398406004351","22.6386689923374","22.3728623756907","27.7997839917934","21.6847659601196","29.571445920117","20.4395234186644","24.437424785899","23.394146929986"
"b2215_ompC_2312749_-1","ompC","129.029282244477","161.360725796447","100.974970085016","172.272990847516","100.964182160862","140.182860987701","116.018786853947","134.321309736934","174.959496446261","96.7177439024577","121.145188008267","114.582635532871","99.5067599196147","119.193481872346","160.075055104993","116.756807069007","108.964013961562","107.725286948684","141.852936558369","126.659269255926","173.78836392584","127.111514286555","134.950355414456","111.371261462329","104.969847375794","128.245022327032"
"b2216_rcsD_2313488_1","rcsD","31.6593113467909","30.4417846875686","27.1855688690428","32.7498133642412","41.5845054540098","31.5495345558912","26.4025247982724","31.8561541429893","28.2192736203647","37.3260376254687","43.5365519404711","36.5594401311107","41.4474438012279","33.2127670842214","35.6366186025596","35.7385794491004","35.7730913760598","38.5944925682294","41.1831106137201","46.5499878461952","30.9769021622841","32.4389994850569","39.8642696381687","33.6366960196918","29.8062529585586","32.6954342635949"
"b2217_rcsB_2316177_1","rcsB","65.4292434500344","62.0395865151714","59.9024006681505","65.2753129383164","54.5094193113372","58.6239578272588","59.5326160114892","57.1440290812385","61.0120157240298","45.7811069218456","43.5365519404711","47.4826874873572","48.5198250847708","55.4063450890984","57.5111283951876","53.6887256882413","47.491862688907","47.0767986271809","52.0207713015412","45.1065773703442","46.2270693806393","53.0659719837072","52.7711438242971","47.6385742671234","62.389486006424","51.2980089308127"
"b2218_rcsC_2319876_-1","rcsC","18.7141707072142","20.3266347122689","16.5937887901949","25.5717720789281","21.1668879112753","24.0537231543142","22.0867274754779","24.9594609780122","24.7161913778366","23.7154382703254","26.8159921372467","18.5026434809889","18.7500341005555","19.5551806196818","27.2344890133382","22.1546849978586","26.315837334113","22.9022263591691","24.324527321554","22.9141413041348","23.6695303701555","25.7396408957517","26.1405046807664","19.7957589015411","20.5496526608696","23.394146929986"
"b2219_atoS_2320043_1","atoS","51.0770223061559","41.9056213262415","48.7221883627","50.246288997192","44.956222112443","42.625434985087","39.2229815512797","40.1759744689933","47.583533794339","39.8006920536766","40.8549527267465","42.1325255169507","37.6645421844492","38.3343620084238","45.052798314618","45.6030742291688","36.1842763344054","35.2015701446488","44.5548272721533","40.0546407048656","40.3494007652315","40.5487493563212","38.067109941366","35.4070484417809","44.4316814289073","39.6009354658197"
"b2220_atoC_2321866_1","atoC","15.1964694464596","17.2439223388442","15.1815514463486","15.5898084165395","15.3600425550847","14.7678672389278","14.7244849836519","14.9975708508231","15.0827152108846","14.2292629621953","17.8247477147581","13.8212517568833","13.6513406170711","14.2783858492915","13.3275159001442","15.2010247430563","12.9523261878837","15.2681509061127","11.5601714003425","13.7123995205846","14.7735994927816","13.3987171786105","14.2138994201667","11.5877613082192","12.5889764048571","12.1198592528843"
"b2221_atoD_2323447_1","atoD","375.409078547724","496.991035453057","403.782193894743","437.41189082377","390.182544417578","477.382496276552","462.044183969767","455.072277568407","548.329678795706","374.497703468791","560.927459059114","431.356808864019","396.546773828415","487.017117337789","430.391844992701","441.638282694539","471.834739701479","466.102717939386","506.480009477505","565.816906533597","526.130769033255","417.475819459863","484.742983673962","479.443624127569","366.005975770624","472.815439458452"
"b2222_atoA_2324109_1","atoA","918.401445157795","1139.35122626542","942.433054126816","1087.36109782986","858.663842347662","1128.2874326105","993.014189888871","1034.94186002687","1098.60551439282","967.796102631629","1016.48384313187","1167.89577345664","1049.01506573108","1110.92049901335","1111.25407032616","1101.58915478404","1175.37220343066","1292.27932808126","1189.97514352276","1109.2609506915","1164.41380948483","1128.3130255672","1176.649466943","1216.39305510445","1160.03714930639","1255.95564722913"
"b2223_atoE_2324756_1","atoE","17.1663821524822","22.5423342306679","19.7713228138493","23.5529479674338","20.6049351348697","35.2415013656231","14.0898089067704","19.7048376142202","25.0081148980473","30.3145167455464","26.3427687465894","30.9863547452706","24.5066235173927","26.6943735443275","20.5707310632661","25.550658610669","21.9983952714851","30.1121865092779","26.732896363292","13.892825830066","26.6877926321216","30.6760103826082","23.6898323669445","21.8879935821918","25.9184808335293","21.1392893945657"
"b2224_atoB_2326109_1","atoB","164.347002902452","234.189805618605","156.640658721627","252.240857041707","161.093129236254","294.126689175312","189.133470910701","181.065563410667","253.29230770279","116.514979328121","171.149126287722","189.039056287694","147.368689071033","189.809411887864","245.834722636356","172.062663049062","162.418058546479","185.762502691038","189.297806680608","174.833093887454","230.658779177623","183.174567744425","199.484726345098","174.782066398973","174.949745626323","202.514392399939"
"b2225_yfaP_2328143_-1","yfaP","169.553200768369","195.07789238078","173.116761066502","186.965544103391","166.525339408174","174.19370675008","176.693819803823","187.195957335091","179.14373356928","224.987331764566","250.966138178585","234.738356451583","216.612236056417","221.935780048769","181.080379078047","184.352853266853","210.115513714558","202.302999505994","239.632719652933","202.077466619142","215.726323776317","226.191501844174","219.416861164183","201.820176118151","222.898935168352","218.862109531737"
"b2226_yfaQ_2329797_-1","yfaQ","100.88767215844","95.7567530995036","86.9702830918727","92.3051246533237","100.589546976591","74.6224806694305","107.641062639111","113.521758921924","107.914394637877","102.491937568276","93.067266829268","97.8633793753512","118.914689953523","98.0863027907848","116.036306913212","127.106440936619","129.934446837183","139.109819366805","131.496949678896","118.720511638746","115.170533680287","133.281976145125","131.356036020851","119.096435667808","124.964104018802","116.688877458003"
"b4500_yfaS_2334402_-1","yfaS","332.91524731781","283.224199308391","319.165639709281","315.385188973446","279.477847465687","258.885187809688","364.431003345385","344.944129568932","370.061715787058","299.845628217854","259.168676949978","313.653245515078","281.086037524994","270.202932213222","375.343409752975","385.200435510213","311.678198425901","371.100890079129","308.993748054988","341.907856467209","347.894439668729","304.115620172409","310.908627546865","327.676139215754","331.201158651313","342.174631000036"
"b2230_yfaA_2336644_-1","yfaA","135.361144513835","143.346125364247","137.810827470342","142.551413650516","160.156541275578","142.644172194189","171.235605542642","172.855214404742","166.396406520081","172.81336756985","208.533774149648","185.918128471624","188.487184905584","182.825418809406","193.104116248829","184.352853266853","196.546410089156","180.673119055667","154.376455575407","184.576114599448","200.158444740912","191.813214346424","180.696238605798","179.288418018836","173.283557572738","175.174244782968"
"b2231_gyrA_2339420_-1","gyrA","127.200077588884","125.042520647038","114.979657078159","162.627497870376","114.263731202459","125.414993748773","141.786635575338","138.590691220015","131.560199774941","123.114057803342","88.1772917924759","150.919152248548","131.08576472055","118.88308217997","152.542111335346","125.812736703168","138.774923441611","175.583735420296","144.020468695934","103.023422713866","127.87900636225","133.281976145125","118.775918143232","132.776431656678","154.585224971407","133.177523185764"
"b2232_ubiG_2339567_1","ubiG","291.124956340046","274.843075043143","339.525394749733","294.075378907673","412.6606554738","341.898502137601","373.189533206351","332.573870400005","311.287780384643","370.167058219428","345.295334049606","319.003407485484","334.211134143235","366.116437157375","334.346811929705","317.280963254004","327.714411801376","312.997093575311","319.108898030287","413.537101331315","283.557796716293","315.75134824857","318.91415710535","315.444613390412","306.393469853507","309.197339544514"
"b2233_yfaL_2344169_-1","yfaL","101.169088259301","120.803791133579","106.741605905722","124.606310437233","121.756434887867","116.352893397613","106.752516131476","115.930127963662","118.423641365461","130.950463492667","157.898871349317","119.932797503278","125.987071237066","120.745480334226","125.887079535058","118.697363419184","112.047901149153","115.359362401741","125.476027074551","120.344348424078","130.738412715691","138.923541272961","141.485481584648","115.072907435788","113.300787643714","114.011234134691"
"b2234_nrdA_2344865_1","nrdA","127.762909790605","97.9724526179026","91.2069951234119","118.54983810275","88.9758562642101","103.822581800947","77.3035461641726","84.9497443813047","106.162853516613","53.8237338135212","50.9503850607687","72.0042631850534","66.6119632519735","66.2703343222549","94.8861186368964","75.6816976569184","56.3323392933356","73.7960627128782","70.3243760187501","57.3755664150778","74.8211329150553","70.8721619184396","73.0300349518911","55.6856307311645","82.5688746553861","67.2229402747189"
"b2235_nrdB_2347384_1","nrdB","37.2876333639981","31.9831408742809","34.3644420335952","35.4415788462337","35.2157073214137","34.6821124550577","32.368479920959","32.6224533835423","35.2254381054207","37.1198164231181","28.3934034394377","31.2092781607042","33.8816405676705","32.5919676994696","31.8701467177362","36.0620055074633","27.7549846883223","27.99160999454","31.549634446768","30.672472611834","31.6123257963822","39.1383580743622","37.4135973243469","34.7632839246576","42.5803613693695","31.9907912837761"
"b2237_inaA_2349472_-1","inaA","15.1964694464596","14.6428837737672","20.8305008217341","17.8329463181998","26.0371453067899","14.7678672389278","20.8173753217148","17.0775259323241","17.7100268927806","22.4781110562215","23.0302050119883","27.419580098333","22.2039877506578","23.2799769281926","19.2669523339042","27.329501931665","27.138207250804","34.3533395387536","17.8219309088613","22.7337149946535","19.6981326570422","22.7425594215888","25.650370218002","24.1411693921233","21.8455767025461","22.4076467582396"
"b2238_yfaH_2349651_1","yfaH","442.948942754212","451.039354136696","423.671203153913","466.684840440437","419.966041567072","475.928085109082","434.753112663861","421.902467584469","448.005295683307","380.065675932259","420.853335424554","452.311609914778","415.461281912309","473.359530873249","482.687858470441","469.452923713748","474.096256972379","506.393671719405","484.563851197689","477.408014887723","511.039457723425","470.012894712836","475.593807035693","511.631849983734","439.318250128321","499.450944095605"
"b2239_glpQ_2351011_-1","glpQ","279.586896204771","319.5424044578","322.696233068897","280.616551497711","266.92756879263","295.692978124895","324.7002809326","302.907142658595","345.637447929432","342.327195902089","303.967157932202","363.142243741337","398.191513661797","408.485995166686","335.505726355805","404.282572953624","397.821447199286","426.235879462314","279.129971937436","376.730134197114","272.5967390281","336.554619657466","308.621333387298","365.497304596747","342.30907900854","388.962924860009"
"b2240_glpT_2352374_-1","glpT","199.383307459567","262.223221264435","195.006439896121","245.174972651477","192.749802307099","247.585531816266","215.028254847469","228.357173684796","256.600774265178","239.422815929112","259.326418080198","246.107450638696","218.421449873138","269.892532520846","290.452928041187","266.826498149392","270.354110112176","271.857909189396","258.177161274316","246.281912442079","240.666701414668","261.098686072659","245.720743999204","261.046511693494","261.961788424599","280.306977371941"
"b2241_glpA_2352647_1","glpA","18.4327546063538","20.1339651889298","15.5346107823101","20.7490255903583","16.2966305157606","15.3272561494932","17.2631892911781","20.0332515744572","20.4346464147468","19.5910142233123","11.6728436362133","14.7129454186177","14.6381845171003","17.3823827730505","18.6874951208544","18.1118592683224","18.9145080838937","16.964612117903","19.2669523339042","17.3209257102122","21.7632594678611","13.7513149991002","17.3180843510077","15.9331717988014","18.3280685894243","20.7165036066744"
"b2242_glpB_2354265_1","glpB","54.8761396677708","46.1443508397004","44.7208492218019","44.5262873479581","53.3855137585261","49.2262241297593","65.4985711341758","47.2916102741284","47.7781494744795","48.0495401477028","42.9055874195947","47.9285343182244","49.8356169514765","47.6463527797008","52.1511491744774","50.9396041921566","61.6777437518273","55.5591046861324","50.8165867806722","61.1645189141867","52.8990175386697","57.1208469193394","57.1823539891765","55.8465718604453","58.3165818754408","56.2305097895447"
"b2243_glpC_2355521_1","glpC","132.546983505231","107.220589738177","109.213021257453","120.905132899493","94.9700192125359","107.514548610679","136.963097391038","137.605449339304","150.437920748565","72.3836420250802","81.867646583712","117.480639933508","103.125187553055","110.657490332009","133.70975191123","114.007685572922","105.88012677397","134.444551034381","88.1463069276115","90.2131547406883","88.1650292311162","92.5569278785592","96.2297328560712","96.0818541806509","131.443724227184","113.729376942763"
"b2244_yfaD_2356904_1","yfaD","7.59823472322981","5.87642046184077","7.76730539115507","7.73882576072824","8.9912444224886","7.16017805523771","7.8699833533312","9.08611956655707","7.97924288575828","9.48617530813017","5.04771616701114","8.24816637104326","8.88159510026313","5.27679477039032","12.7480586870945","8.89421660497973","8.42929164608307","11.026997876637","8.91096545443067","6.31492083184818","8.41936315180028","10.4016357044476","8.16890771273949","8.36893872260276","9.99712832150414","8.17385856589873"
"b4543_ypaA_2357804_1","ypaA","346.423220159107","290.641975956944","380.244904830637","295.196947858503","385.312287022064","291.217866840371","420.536368541714","353.92077781541","308.076621662326","265.819129829996","258.85319468954","278.877192707436","283.882095241744","265.08133728902","255.250902348414","287.364052855436","291.735727946143","293.91190494267","271.423191003875","279.841206005615","254.963733181876","286.485729147921","276.599215153359","287.601798024829","288.250533270036","262.831831472433"
"b2245_rhmA_2358845_-1","rhmA","250.178913664863","272.531040763074","192.888083880351","278.597727386216","180.012206041907","289.204066762336","183.421386218768","228.466645004875","276.159650119293","161.058759035862","180.298111840429","229.165271065743","210.362224689566","232.178969897174","299.869107753245","211.197216110973","166.118723171588","167.101429361345","191.706175722346","160.940268057388","277.838984009409","232.53826261299","208.797281137621","198.440412403254","225.490783251705","231.122897380585"
"b2246_rhmT_2360152_-1","rhmT","101.872628511451","136.024683477363","108.977648366812","124.718467332316","102.462722897943","120.268615771571","93.043512870835","112.645988361292","115.796329683565","121.670509386887","123.984528352211","109.232473562465","118.750215970185","114.847886179083","110.386599085977","110.611711960112","131.168001712219","126.386360278378","115.842550907599","99.0540439052758","117.712228216679","117.415074223086","112.89430459006","126.016904226884","120.520935875911","114.856805710474"
"b2247_rhmD_2361414_-1","rhmD","58.9566731302461","53.8511317732621","47.1922645735331","54.9568785906788","48.8898915472818","50.7925130793425","46.9660296892346","52.3272909977624","54.0058512389737","57.3294942534824","53.6319842744934","53.2786962886308","53.9474665349316","50.284750164896","57.8008570017125","54.4972908341485","41.1184958345515","56.8314505949751","50.5757498764984","48.3542509410089","54.6464325324396","59.5890316627676","54.2415472125902","51.8230436284248","55.3544697801804","55.3849382137621"
"b2248_rhmR_2362211_-1","rhmR","10.834519883124","9.05546759693495","10.3564071882068","12.449415354215","10.3024675674349","11.6352893397613","9.39320593784692","13.5744436897961","10.4119388875139","17.1163597951044","11.9883258966515","11.8149410179809","12.1710747670273","9.31199077127703","9.85077262184573","14.5541726263305","12.5411412295382","9.75465196779424","13.2460297295591","11.5472838068081","11.7553372308155","13.2224182683656","13.7237649574024","12.5534080839041","13.1443724227184","10.2877875053553"
"b2249_yfaY_2363633_-1","yfaY","471.934801142829","714.707596826174","510.406113355145","686.175884117904","539.287347757181","705.501294005141","566.131060578341","675.000159607119","871.099784308636","748.17052212818","907.011498759815","733.41803677655","688.323620270393","729.749676775744","859.769639862565","761.506654415447","787.213602752489","740.929434249415","764.416333847647","810.114129571381","952.658883421628","744.157700143616","787.646081662342","790.864709285961","660.736129249042","884.1860110767"
"b2250_yfaZ_2364275_-1","yfaZ","25.0460329765723","22.2533299456593","27.891687540966","21.5341238559394","29.4088619652231","25.8437676681236","25.006237429133","24.3026330575382","24.7161913778366","23.7154382703254","27.289215527904","23.1840352050946","21.546091817305","24.98717523626","27.8139462263879","20.6992677352256","23.6431351048671","23.3263416621167","27.4554070758134","35.5439829678312","25.4169453639254","23.2714561523234","26.6306391435308","26.5552863313357","19.6239926311007","21.8439323743845"
"b2251_nudI_2364554_1","nudI","39.3982541204508","41.7129518029025","39.5426456276986","44.9749149282902","43.8323165596319","41.0591460355037","41.2539449973006","42.9127574709683","40.8692928294936","45.3686645171443","46.2181511541958","48.151457733658","45.2303454180067","39.8863604703033","46.2117127407175","52.7184475131526","41.7352732720698","39.4427231741245","50.3349129723246","56.8342874866336","40.190544856707","43.8984286509738","37.9037317871113","38.947753285959","52.9477537027812","42.2785787891314"
"b2252_ais_2365620_-1","ais","68.3841125090682","61.1725736601457","79.4383505913587","59.8917819743316","88.788538672075","60.6377579052944","61.055838596005","65.7922633674795","53.0327728382715","78.1578356908986","79.3437885002064","62.8644031522757","74.177766485531","70.7711298617055","58.3803142147622","69.051463460479","86.1432487733855","67.4343331686645","72.7327450604882","67.2990134365535","58.4589743370284","61.7046185857061","68.7822029412665","71.6188025299659","64.6110700778694","66.6592258908638"
"b2253_arnB_2365928_1","arnB","261.998389900998","324.648146826285","282.682841659917","341.51774552779","296.523748349989","340.332213188017","309.21418465669","302.907142658595","324.424338794123","385.014984788675","341.351805794129","355.117000785728","360.033549527333","377.13562623672","348.253785042899","402.180303574265","428.454726596027","484.339675966131","443.862414392317","396.035749311622","378.553630013964","384.860521064561","380.99785572217","417.964112742295","379.890876217157","407.283642335299"
"b2254_arnC_2367071_1","arnC","72.042521820253","54.9108141516268","77.6730539115508","69.7615887416371","61.8148054046091","60.5258801231813","61.5635794575102","50.6852211965774","56.9250864410804","67.4343331686645","35.6494954295162","30.5405079144034","25.3289934340837","75.271925401156","72.5770159344811","68.8897504312976","44.2023830221429","41.5632996888624","22.3978320881636","71.2683922451438","75.9331242747271","62.5861131369305","34.3094123935059","30.4178734340754","26.103612839483","71.7326553455595"
"b2255_arnA_2368039_1","arnA","18.4327546063538","15.6062313904624","20.8305008217341","19.8517704296942","20.7922527270049","19.6904896519037","22.0867274754779","16.7491119720871","20.1427228945362","18.559908211559","18.2979711054154","15.1587922494849","18.7500341005555","17.3823827730505","19.7015452436915","21.3461198519514","21.5872103131396","20.7816498444312","20.711973758947","21.1098782093211","21.445547650812","23.6240539728132","20.7490255903583","20.7614056772261","20.3645206549158","20.4346464147468"
"b2256_arnD_2370018_1","arnD","56.0018040712123","51.250093208185","48.3691290267384","53.1623682693505","47.2040332180652","42.2898016387477","49.6316692121371","53.6409468387104","49.2377670755328","48.2557613500535","47.7955624563868","47.4826874873572","43.2566576179482","41.5935587783708","52.1511491744774","57.5698383885961","45.847122855525","50.0456057478139","57.078346289191","44.3848721324186","49.0864757340809","48.4822003173405","51.6274967445136","43.454104905822","47.3937935241678","47.2110796478634"
